event_id,symbol,day,ok,status,quote_volume
P0RES018-00001,DUSKUSDT,2022-01-07,True,200,7947534.987430001
P0RES018-00001,DUSKUSDT,2022-01-10,True,200,19566233.94224
P0RES018-00003,FLOWUSDT,2022-02-13,True,200,12717292.5691
P0RES018-00003,FLOWUSDT,2022-02-10,True,200,29469042.6615
P0RES018-00001,DUSKUSDT,2022-01-09,True,200,20708603.366440002
P0RES018-00001,DUSKUSDT,2022-01-11,True,200,49881915.56555
P0RES018-00003,FLOWUSDT,2022-02-15,True,200,10124935.6816
P0RES018-00001,DUSKUSDT,2022-01-12,True,200,114290636.65963998
P0RES018-00004,IMXUSDT,2022-02-11,True,200,16134973.976499999
P0RES018-00003,FLOWUSDT,2022-02-11,True,200,16266379.938500002
P0RES018-00001,DUSKUSDT,2022-01-08,True,200,24282464.67657
P0RES018-00003,FLOWUSDT,2022-02-14,True,200,10504873.994
P0RES018-00003,FLOWUSDT,2022-02-12,True,200,16273758.068600003
P0RES018-00005,API3USDT,2022-02-23,True,200,619219221.7162001
P0RES018-00004,IMXUSDT,2022-02-15,True,200,11633323.1686
P0RES018-00004,IMXUSDT,2022-02-14,True,200,13715998.3928
P0RES018-00005,API3USDT,2022-02-24,True,200,292658912.77049994
P0RES018-00004,IMXUSDT,2022-02-16,True,200,14546990.791000001
P0RES018-00004,IMXUSDT,2022-02-12,True,200,9598574.3519
P0RES018-00003,FLOWUSDT,2022-02-09,False,curl_exit_56,
P0RES018-00004,IMXUSDT,2022-02-10,False,curl_exit_56,
P0RES018-00005,API3USDT,2022-02-22,True,200,119589032.04220003
P0RES018-00005,API3USDT,2022-02-26,True,200,75867688.6612
P0RES018-00005,API3USDT,2022-02-25,True,200,167335689.1804
P0RES018-00001,DUSKUSDT,2022-01-06,False,curl_exit_56,
P0RES018-00005,API3USDT,2022-02-27,True,200,169116700.7167
P0RES018-00004,IMXUSDT,2022-02-13,True,200,31606147.628900003
P0RES018-00007,GMTUSDT,2022-03-16,True,200,1645060000.2617304
P0RES018-00007,GMTUSDT,2022-03-15,True,200,192102762.48129004
P0RES018-00008,APEUSDT,2022-03-17,True,200,599952082.4409999
P0RES018-00007,GMTUSDT,2022-03-19,True,200,817944944.1117799
P0RES018-00008,APEUSDT,2022-03-20,True,200,1711103021.192
P0RES018-00007,GMTUSDT,2022-03-18,True,200,2193706177.24864
P0RES018-00007,GMTUSDT,2022-03-17,True,200,3094917487.5677195
P0RES018-00007,GMTUSDT,2022-03-20,True,200,635377701.89832
P0RES018-00008,APEUSDT,2022-03-22,True,200,1689686069.7070003
P0RES018-00008,APEUSDT,2022-03-18,True,200,6683767983.719003
P0RES018-00008,APEUSDT,2022-03-19,True,200,2286521776.658
P0RES018-00008,APEUSDT,2022-03-21,True,200,1457802361.532
P0RES018-00008,APEUSDT,2022-03-23,True,200,1696289122.089
P0RES018-00005,API3USDT,2022-02-21,False,curl_exit_56,
P0RES018-00007,GMTUSDT,2022-03-14,False,curl_exit_56,
P0RES018-00009,WOOUSDT,2022-04-11,True,200,36201982.57751
P0RES018-00009,WOOUSDT,2022-04-08,True,200,164058878.92982003
P0RES018-00009,WOOUSDT,2022-04-10,True,200,31645697.52682
P0RES018-00009,WOOUSDT,2022-04-09,True,200,69647307.43396
P0RES018-00009,WOOUSDT,2022-04-12,True,200,94832323.79949002
P0RES018-00010,FTTUSDT,2022-04-16,True,200,7769748.730499999
P0RES018-00009,WOOUSDT,2022-04-13,True,200,23566936.747810002
P0RES018-00010,FTTUSDT,2022-04-19,True,200,20357640.1756
P0RES018-00010,FTTUSDT,2022-04-20,True,200,18973523.480500005
P0RES018-00010,FTTUSDT,2022-04-17,True,200,174257270.7638
P0RES018-00010,FTTUSDT,2022-04-18,True,200,111224416.19960001
P0RES018-00010,FTTUSDT,2022-04-15,True,200,6622918.151899999
P0RES018-00011,JASMYUSDT,2022-04-20,True,200,488874080.41078
P0RES018-00011,JASMYUSDT,2022-04-21,True,200,558090870.28007
P0RES018-00011,JASMYUSDT,2022-04-22,True,200,231066836.33107004
P0RES018-00011,JASMYUSDT,2022-04-24,True,200,456344795.0490601
P0RES018-00011,JASMYUSDT,2022-04-25,True,200,385567403.92809993
P0RES018-00011,JASMYUSDT,2022-04-23,True,200,207502764.83752006
P0RES018-00012,DARUSDT,2022-04-29,True,200,948169281.4440001
P0RES018-00010,FTTUSDT,2022-04-14,False,curl_exit_56,
P0RES018-00012,DARUSDT,2022-04-30,True,200,339487970.9841
P0RES018-00012,DARUSDT,2022-05-01,True,200,203642562.58009997
P0RES018-00012,DARUSDT,2022-05-02,True,200,139470818.32000002
P0RES018-00009,WOOUSDT,2022-04-07,False,curl_exit_56,
P0RES018-00012,DARUSDT,2022-05-04,True,200,817187184.3612
P0RES018-00012,DARUSDT,2022-05-03,True,200,519110210.33579993
P0RES018-00014,OPUSDT,2022-06-02,True,200,1036434772.14058
P0RES018-00014,OPUSDT,2022-06-01,True,200,157035872.29746
P0RES018-00014,OPUSDT,2022-06-06,True,200,423858498.45105994
P0RES018-00014,OPUSDT,2022-06-04,True,200,521208828.7150501
P0RES018-00014,OPUSDT,2022-06-07,True,200,340217173.76131004
P0RES018-00015,INJUSDT,2022-08-18,True,200,14426156.445200002
P0RES018-00012,DARUSDT,2022-04-28,False,curl_exit_56,
P0RES018-00015,INJUSDT,2022-08-19,True,200,18296903.247500006
P0RES018-00015,INJUSDT,2022-08-20,True,200,16168380.9678
P0RES018-00015,INJUSDT,2022-08-17,True,200,50079123.816599995
P0RES018-00014,OPUSDT,2022-06-03,True,200,861058739.65927
P0RES018-00015,INJUSDT,2022-08-21,True,200,45501795.54670001
P0RES018-00014,OPUSDT,2022-06-05,True,200,447362080.59089
P0RES018-00015,INJUSDT,2022-08-22,True,200,44033270.15629999
P0RES018-00016,STGUSDT,2022-08-25,True,200,384573376.18509996
P0RES018-00016,STGUSDT,2022-08-27,True,200,323292327.3593
P0RES018-00016,STGUSDT,2022-08-28,True,200,237254262.92670003
P0RES018-00011,JASMYUSDT,2022-04-19,False,curl_exit_56,
P0RES018-00016,STGUSDT,2022-08-30,True,200,186457474.41210005
P0RES018-00017,SPELLUSDT,2022-09-07,True,200,22870348.657011997
P0RES018-00017,SPELLUSDT,2022-09-06,True,200,19236553.095723998
P0RES018-00016,STGUSDT,2022-08-29,True,200,211592985.19980004
P0RES018-00017,SPELLUSDT,2022-09-08,True,200,30703130.033818003
P0RES018-00016,STGUSDT,2022-08-26,True,200,744224082.2883002
P0RES018-00017,SPELLUSDT,2022-09-09,True,200,24750780.250503004
P0RES018-00017,SPELLUSDT,2022-09-10,True,200,6824597.648943001
P0RES018-00017,SPELLUSDT,2022-09-11,True,200,5858666.287357002
P0RES018-00016,STGUSDT,2022-08-24,False,curl_exit_56,
P0RES018-00015,INJUSDT,2022-08-16,False,curl_exit_56,
P0RES018-00018,1000LUNCUSDT,2022-09-09,True,200,176537841.2455
P0RES018-00018,1000LUNCUSDT,2022-09-11,True,200,302583283.9104
P0RES018-00018,1000LUNCUSDT,2022-09-14,True,200,574832095.867
P0RES018-00018,1000LUNCUSDT,2022-09-10,True,200,325514384.29069996
P0RES018-00018,1000LUNCUSDT,2022-09-12,True,200,431702423.4688001
P0RES018-00019,LUNA2USDT,2022-09-11,True,200,789191458.3262999
P0RES018-00018,1000LUNCUSDT,2022-09-13,True,200,604768642.5798999
P0RES018-00019,LUNA2USDT,2022-09-14,True,200,1923902033.9645998
P0RES018-00019,LUNA2USDT,2022-09-13,True,200,709902477.6342
P0RES018-00019,LUNA2USDT,2022-09-15,True,200,594050461.5431001
P0RES018-00019,LUNA2USDT,2022-09-12,True,200,899051231.7905
P0RES018-00019,LUNA2USDT,2022-09-10,True,200,929121172.8512999
P0RES018-00020,LDOUSDT,2022-09-22,True,200,7070771.2590000015
P0RES018-00017,SPELLUSDT,2022-09-05,False,curl_exit_56,
P0RES018-00018,1000LUNCUSDT,2022-09-08,False,curl_exit_56,
P0RES018-00019,LUNA2USDT,2022-09-09,False,curl_exit_56,
P0RES018-00021,APTUSDT,2022-10-19,True,200,2600185719.9464
P0RES018-00021,APTUSDT,2022-10-20,True,200,1080753926.3998
P0RES018-00021,APTUSDT,2022-10-21,True,200,912514092.5143
P0RES018-00020,LDOUSDT,2022-09-25,True,200,6469230.436000001
P0RES018-00020,LDOUSDT,2022-09-24,True,200,5478353.284
P0RES018-00021,APTUSDT,2022-10-22,True,200,1943253755.3418999
P0RES018-00021,APTUSDT,2022-10-23,True,200,3712793791.2769995
P0RES018-00020,LDOUSDT,2022-09-23,True,200,10502096.162999999
P0RES018-00021,APTUSDT,2022-10-24,True,200,2147817047.1369
P0RES018-00022,QNTUSDT,2022-10-24,True,200,34260525.006000005
P0RES018-00022,QNTUSDT,2022-10-21,True,200,131323028.24900001
P0RES018-00022,QNTUSDT,2022-10-22,True,200,78267633.979
P0RES018-00023,FETUSDT,2023-01-18,True,200,224827250.89189997
P0RES018-00020,LDOUSDT,2022-09-26,True,200,8529535.530000001
P0RES018-00023,FETUSDT,2023-01-19,True,200,74713525.86170001
P0RES018-00022,QNTUSDT,2022-10-18,False,curl_exit_56,
P0RES018-00023,FETUSDT,2023-01-17,True,200,336151765.44510007
P0RES018-00020,LDOUSDT,2022-09-21,False,curl_exit_56,
P0RES018-00022,QNTUSDT,2022-10-20,True,200,36016895.799
P0RES018-00022,QNTUSDT,2022-10-23,True,200,40836632.17299999
P0RES018-00022,QNTUSDT,2022-10-19,False,curl_exit_56,
P0RES018-00023,FETUSDT,2023-01-20,True,200,82423886.1533
P0RES018-00024,FXSUSDT,2023-01-20,True,200,54960684.8011
P0RES018-00024,FXSUSDT,2023-01-23,True,200,21911882.461600002
P0RES018-00024,FXSUSDT,2023-01-21,True,200,26703113.802700005
P0RES018-00024,FXSUSDT,2023-01-24,True,200,25834250.229199998
P0RES018-00024,FXSUSDT,2023-01-22,True,200,19572199.4663
P0RES018-00021,APTUSDT,2022-10-18,False,curl_exit_56,
P0RES018-00024,FXSUSDT,2023-01-25,True,200,16402746.023100002
P0RES018-00023,FETUSDT,2023-01-21,True,200,88897164.07769999
P0RES018-00023,FETUSDT,2023-01-16,False,curl_exit_56,
P0RES018-00020,LDOUSDT,2022-09-27,True,200,11162903.737
P0RES018-00023,FETUSDT,2023-01-15,False,curl_exit_56,
P0RES018-00025,HOOKUSDT,2023-01-23,True,200,203457129.68870002
P0RES018-00025,HOOKUSDT,2023-01-25,True,200,274716208.83489996
P0RES018-00025,HOOKUSDT,2023-01-24,True,200,280004282.60649997
P0RES018-00024,FXSUSDT,2023-01-19,False,curl_exit_56,
P0RES018-00026,MAGICUSDT,2023-01-25,True,200,95630481.30777001
P0RES018-00026,MAGICUSDT,2023-01-27,True,200,337425770.28155994
P0RES018-00026,MAGICUSDT,2023-01-28,True,200,326703292.4114899
P0RES018-00025,HOOKUSDT,2023-01-19,False,curl_exit_56,
P0RES018-00026,MAGICUSDT,2023-01-29,True,200,118508038.55567999
P0RES018-00027,TUSDT,2023-02-01,True,200,18141738.22524
P0RES018-00025,HOOKUSDT,2023-01-21,False,curl_exit_56,
P0RES018-00025,HOOKUSDT,2023-01-20,False,curl_exit_56,
P0RES018-00026,MAGICUSDT,2023-01-26,True,200,205398343.52484006
P0RES018-00027,TUSDT,2023-02-02,True,200,17747724.541520003
P0RES018-00027,TUSDT,2023-02-03,True,200,20460262.017969996
P0RES018-00027,TUSDT,2023-02-04,True,200,12185486.526340002
P0RES018-00027,TUSDT,2023-02-06,True,200,25068560.93578
P0RES018-00027,TUSDT,2023-02-05,True,200,21258850.834200006
P0RES018-00026,MAGICUSDT,2023-01-23,False,curl_exit_56,
P0RES018-00026,MAGICUSDT,2023-01-24,False,curl_exit_56,
P0RES018-00025,HOOKUSDT,2023-01-22,False,curl_exit_56,
P0RES018-00027,TUSDT,2023-01-31,False,curl_exit_56,
P0RES018-00028,HIGHUSDT,2023-02-09,True,200,106609109.5212
P0RES018-00029,MINAUSDT,2023-02-06,True,200,596785.3857
P0RES018-00029,MINAUSDT,2023-02-08,True,200,23233928.4296
P0RES018-00029,MINAUSDT,2023-02-07,True,200,18302248.290999997
P0RES018-00028,HIGHUSDT,2023-02-07,True,200,63669197.60170001
P0RES018-00028,HIGHUSDT,2023-02-04,False,curl_exit_56,
P0RES018-00028,HIGHUSDT,2023-02-08,True,200,73183006.5857
P0RES018-00028,HIGHUSDT,2023-02-05,False,curl_exit_56,
P0RES018-00029,MINAUSDT,2023-02-09,True,200,63780934.2925
P0RES018-00028,HIGHUSDT,2023-02-03,False,curl_exit_56,
P0RES018-00028,HIGHUSDT,2023-02-06,False,curl_exit_56,
P0RES018-00030,ASTRUSDT,2023-02-15,True,200,205243611.60655004
P0RES018-00030,ASTRUSDT,2023-02-14,True,200,53649116.79292999
P0RES018-00030,ASTRUSDT,2023-02-16,True,200,107604090.52855
P0RES018-00030,ASTRUSDT,2023-02-18,True,200,45532551.94025999
P0RES018-00030,ASTRUSDT,2023-02-17,True,200,210414998.16965
P0RES018-00031,AGIXUSDT,2023-02-16,True,200,17014654.821900003
P0RES018-00029,MINAUSDT,2023-02-04,False,curl_exit_56,
P0RES018-00029,MINAUSDT,2023-02-03,False,curl_exit_56,
P0RES018-00031,AGIXUSDT,2023-02-18,True,200,30672298.7183
P0RES018-00030,ASTRUSDT,2023-02-19,True,200,65935072.69764998
P0RES018-00029,MINAUSDT,2023-02-05,False,curl_exit_56,
P0RES018-00031,AGIXUSDT,2023-02-19,True,200,29965341.9354
P0RES018-00031,AGIXUSDT,2023-02-20,True,200,36915565.716900006
P0RES018-00031,AGIXUSDT,2023-02-17,True,200,35855063.60750001
P0RES018-00031,AGIXUSDT,2023-02-21,True,200,171254564.35760003
P0RES018-00030,ASTRUSDT,2023-02-13,False,curl_exit_56,
P0RES018-00032,PHBUSDT,2023-02-17,True,200,28775592.297099996
P0RES018-00032,PHBUSDT,2023-02-18,True,200,101387966.962
P0RES018-00032,PHBUSDT,2023-02-19,True,200,34768457.246199995
P0RES018-00032,PHBUSDT,2023-02-16,True,200,4045353.2241
P0RES018-00032,PHBUSDT,2023-02-21,True,200,65887380.654800005
P0RES018-00032,PHBUSDT,2023-02-20,True,200,75819627.1452
P0RES018-00033,GMXUSDT,2023-02-17,True,200,9103985.6971
P0RES018-00033,GMXUSDT,2023-02-20,True,200,13170495.186500002
P0RES018-00033,GMXUSDT,2023-02-18,True,200,17580515.2874
P0RES018-00033,GMXUSDT,2023-02-19,True,200,11145831.654299999
P0RES018-00033,GMXUSDT,2023-02-21,True,200,16970245.579499997
P0RES018-00033,GMXUSDT,2023-02-22,True,200,15219302.8152
P0RES018-00034,CFXUSDT,2023-02-22,True,200,246216477.04070002
P0RES018-00034,CFXUSDT,2023-02-23,True,200,286408652.8264
P0RES018-00034,CFXUSDT,2023-02-21,True,200,407735125.58810014
P0RES018-00032,PHBUSDT,2023-02-15,False,curl_exit_56,
P0RES018-00034,CFXUSDT,2023-02-20,True,200,145382852.3913
P0RES018-00035,STXUSDT,2023-02-21,True,200,29136893.3843
P0RES018-00034,CFXUSDT,2023-02-25,True,200,334678798.31850004
P0RES018-00031,AGIXUSDT,2023-02-15,False,curl_exit_56,
P0RES018-00035,STXUSDT,2023-02-23,True,200,478027949.6233001
P0RES018-00035,STXUSDT,2023-02-24,True,200,219652017.4135
P0RES018-00035,STXUSDT,2023-02-22,True,200,394361919.5339999
P0RES018-00034,CFXUSDT,2023-02-24,True,200,356639539.55950004
P0RES018-00036,ACHUSDT,2023-02-23,True,200,168931344.30856
P0RES018-00035,STXUSDT,2023-02-26,True,200,208789834.58200005
P0RES018-00034,CFXUSDT,2023-02-19,False,curl_exit_56,
P0RES018-00036,ACHUSDT,2023-02-22,True,200,89836577.95990002
P0RES018-00036,ACHUSDT,2023-02-24,True,200,88466291.11007999
P0RES018-00033,GMXUSDT,2023-02-16,False,curl_exit_56,
P0RES018-00036,ACHUSDT,2023-02-25,True,200,54317241.31868002
P0RES018-00035,STXUSDT,2023-02-25,True,200,213515440.54060006
P0RES018-00037,BNXUSDT,2023-02-22,True,200,57745760.77770001
P0RES018-00036,ACHUSDT,2023-02-26,True,200,36923471.288619995
P0RES018-00036,ACHUSDT,2023-02-27,True,200,98588939.66782998
P0RES018-00037,BNXUSDT,2023-02-24,True,200,637273811.4589001
P0RES018-00037,BNXUSDT,2023-02-28,True,200,335844169.30230004
P0RES018-00037,BNXUSDT,2023-02-25,True,200,525480776.5033999
P0RES018-00037,BNXUSDT,2023-02-23,True,200,89983385.48900001
P0RES018-00037,BNXUSDT,2023-02-27,True,200,230767803.5503
P0RES018-00037,BNXUSDT,2023-02-26,True,200,186725015.49130002
P0RES018-00038,SSVUSDT,2023-02-25,True,200,100891074.58479999
P0RES018-00038,SSVUSDT,2023-02-24,True,200,42067969.3535
P0RES018-00038,SSVUSDT,2023-02-28,True,200,103635517.13219999
P0RES018-00035,STXUSDT,2023-02-20,False,curl_exit_56,
P0RES018-00038,SSVUSDT,2023-03-01,True,200,89907438.63849996
P0RES018-00038,SSVUSDT,2023-02-27,True,200,128478251.09249999
P0RES018-00036,ACHUSDT,2023-02-21,False,curl_exit_56,
P0RES018-00038,SSVUSDT,2023-02-26,True,200,156568833.4694
P0RES018-00039,CKBUSDT,2023-02-28,True,200,47524518.60338099
P0RES018-00039,CKBUSDT,2023-03-02,True,200,11736691.949938
P0RES018-00039,CKBUSDT,2023-03-01,True,200,34055081.57577801
P0RES018-00039,CKBUSDT,2023-03-03,True,200,9028916.561175998
P0RES018-00039,CKBUSDT,2023-03-04,True,200,5427324.939386001
P0RES018-00040,PERPUSDT,2023-03-06,True,200,24671360.02385
P0RES018-00039,CKBUSDT,2023-03-05,True,200,4876627.493156001
P0RES018-00040,PERPUSDT,2023-03-11,True,200,9702747.215649998
P0RES018-00040,PERPUSDT,2023-03-10,True,200,10938856.10086
P0RES018-00040,PERPUSDT,2023-03-08,True,200,12843854.926439997
P0RES018-00040,PERPUSDT,2023-03-07,True,200,33051591.520209994
P0RES018-00040,PERPUSDT,2023-03-09,True,200,13268917.241489999
P0RES018-00041,TRUUSDT,2023-03-09,True,200,114749933.27533
P0RES018-00041,TRUUSDT,2023-03-07,True,200,85851269.46727999
P0RES018-00041,TRUUSDT,2023-03-08,True,200,122024268.25451
P0RES018-00041,TRUUSDT,2023-03-10,True,200,120191656.80699997
P0RES018-00038,SSVUSDT,2023-02-23,False,curl_exit_56,
P0RES018-00039,CKBUSDT,2023-02-27,False,curl_exit_56,
P0RES018-00041,TRUUSDT,2023-03-11,True,200,797804303.2267697
P0RES018-00041,TRUUSDT,2023-03-12,True,200,259575058.18019006
P0RES018-00042,LQTYUSDT,2023-03-11,True,200,481967199.1990699
P0RES018-00040,PERPUSDT,2023-03-05,False,curl_exit_56,
P0RES018-00042,LQTYUSDT,2023-03-12,True,200,308609528.90209
P0RES018-00042,LQTYUSDT,2023-03-13,True,200,524594432.21393
P0RES018-00042,LQTYUSDT,2023-03-14,True,200,814691948.68334
P0RES018-00043,USDCUSDT,2023-03-12,True,200,240007112.08789998
P0RES018-00043,USDCUSDT,2023-03-14,True,200,67660031.45575999
P0RES018-00043,USDCUSDT,2023-03-13,True,200,271983057.49122995
P0RES018-00043,USDCUSDT,2023-03-15,True,200,61356774.45105
P0RES018-00043,USDCUSDT,2023-03-16,True,200,48428658.42056
P0RES018-00041,TRUUSDT,2023-03-06,False,curl_exit_56,
P0RES018-00043,USDCUSDT,2023-03-17,True,200,67873189.36202002
P0RES018-00043,USDCUSDT,2023-03-18,True,200,38719628.126269996
P0RES018-00042,LQTYUSDT,2023-03-10,True,200,104812645.61895
P0RES018-00042,LQTYUSDT,2023-03-08,False,curl_exit_56,
P0RES018-00044,ARBUSDT,2023-03-23,True,200,1373808974.7334502
P0RES018-00044,ARBUSDT,2023-03-25,True,200,1348495807.8899698
P0RES018-00044,ARBUSDT,2023-03-24,True,200,2587609853.5813603
P0RES018-00044,ARBUSDT,2023-03-26,True,200,1269946896.8061602
P0RES018-00042,LQTYUSDT,2023-03-09,False,curl_exit_56,
P0RES018-00044,ARBUSDT,2023-03-27,True,200,1315905648.54274
P0RES018-00045,IDUSDT,2023-03-23,True,200,181962431.52109998
P0RES018-00044,ARBUSDT,2023-03-28,True,200,986157094.4081199
P0RES018-00044,ARBUSDT,2023-03-29,True,200,836113487.8149103
P0RES018-00045,IDUSDT,2023-03-26,True,200,269342391.83100003
P0RES018-00045,IDUSDT,2023-03-24,True,200,656515713.0438
P0RES018-00045,IDUSDT,2023-03-25,True,200,228801101.00449997
P0RES018-00045,IDUSDT,2023-03-29,True,200,113904430.42759997
P0RES018-00045,IDUSDT,2023-03-27,True,200,197691884.77189997
P0RES018-00045,IDUSDT,2023-03-28,True,200,102004565.4098
P0RES018-00046,JOEUSDT,2023-03-30,True,200,108302595.36740002
P0RES018-00046,JOEUSDT,2023-03-29,True,200,42739590.28159999
P0RES018-00046,JOEUSDT,2023-04-01,True,200,31706054.065600004
P0RES018-00046,JOEUSDT,2023-04-02,True,200,48799319.4264
P0RES018-00046,JOEUSDT,2023-03-31,True,200,106565144.1776
P0RES018-00047,AMBUSDT,2023-03-30,True,200,2204997.1917900005
P0RES018-00046,JOEUSDT,2023-04-03,True,200,38906871.8299
P0RES018-00047,AMBUSDT,2023-04-01,True,200,7541372.1984399995
P0RES018-00048,LEVERUSDT,2023-03-30,True,200,1981990.393284
P0RES018-00047,AMBUSDT,2023-03-31,True,200,6729937.873090003
P0RES018-00047,AMBUSDT,2023-04-04,True,200,8192689.943260001
P0RES018-00048,LEVERUSDT,2023-03-31,True,200,29376442.42296
P0RES018-00047,AMBUSDT,2023-04-03,True,200,8520515.896359999
P0RES018-00047,AMBUSDT,2023-04-02,True,200,5484352.496190001
P0RES018-00048,LEVERUSDT,2023-04-01,True,200,8302240.807878001
P0RES018-00048,LEVERUSDT,2023-04-03,True,200,5590209.6807699995
P0RES018-00048,LEVERUSDT,2023-04-02,True,200,5345262.559853001
P0RES018-00046,JOEUSDT,2023-03-28,False,curl_exit_56,
P0RES018-00048,LEVERUSDT,2023-04-04,True,200,5007335.107287001
P0RES018-00049,TLMUSDT,2023-03-29,True,200,0.0
P0RES018-00049,TLMUSDT,2023-03-30,True,200,2438475.0782399997
P0RES018-00049,TLMUSDT,2023-03-31,True,200,5857550.713730002
P0RES018-00049,TLMUSDT,2023-04-03,True,200,4493263.17231
P0RES018-00049,TLMUSDT,2023-04-02,True,200,5049308.429500001
P0RES018-00049,TLMUSDT,2023-04-04,True,200,16850788.53837
P0RES018-00050,RDNTUSDT,2023-04-05,True,200,18209694.9507
P0RES018-00048,LEVERUSDT,2023-03-29,False,curl_exit_56,
P0RES018-00050,RDNTUSDT,2023-04-07,True,200,25445028.2859
P0RES018-00050,RDNTUSDT,2023-04-08,True,200,15075066.832299998
P0RES018-00047,AMBUSDT,2023-03-29,False,curl_exit_56,
P0RES018-00050,RDNTUSDT,2023-04-06,True,200,24968519.9052
P0RES018-00049,TLMUSDT,2023-04-01,True,200,3994968.02494
P0RES018-00051,HFTUSDT,2023-04-08,True,200,11292809.1298
P0RES018-00051,HFTUSDT,2023-04-11,True,200,12915767.1867
P0RES018-00050,RDNTUSDT,2023-04-09,True,200,15735831.113799997
P0RES018-00050,RDNTUSDT,2023-04-10,True,200,13845352.2667
P0RES018-00051,HFTUSDT,2023-04-10,True,200,11342642.035100002
P0RES018-00052,XVSUSDT,2023-04-15,True,200,38269246.08670001
P0RES018-00051,HFTUSDT,2023-04-06,True,200,12030376.5053
P0RES018-00052,XVSUSDT,2023-04-17,True,200,13371858.770699998
P0RES018-00052,XVSUSDT,2023-04-16,True,200,24428745.8998
P0RES018-00052,XVSUSDT,2023-04-14,True,200,84468326.6944
P0RES018-00051,HFTUSDT,2023-04-07,True,200,15511349.847
P0RES018-00051,HFTUSDT,2023-04-09,True,200,5840062.425900001
P0RES018-00052,XVSUSDT,2023-04-18,True,200,13056451.723699994
P0RES018-00052,XVSUSDT,2023-04-13,True,200,14688186.254699998
P0RES018-00053,BLURUSDT,2023-04-30,True,200,78563768.83960001
P0RES018-00050,RDNTUSDT,2023-04-04,False,curl_exit_56,
P0RES018-00053,BLURUSDT,2023-04-29,True,200,52156007.141899996
P0RES018-00053,BLURUSDT,2023-05-02,True,200,42165705.5339
P0RES018-00054,EDUUSDT,2023-04-30,True,200,193595013.79059997
P0RES018-00053,BLURUSDT,2023-05-03,True,200,47155186.20409999
P0RES018-00053,BLURUSDT,2023-05-01,True,200,79425928.39119999
P0RES018-00054,EDUUSDT,2023-05-01,True,200,293580033.03120005
P0RES018-00054,EDUUSDT,2023-05-02,True,200,209624428.47309995
P0RES018-00051,HFTUSDT,2023-04-05,False,curl_exit_56,
P0RES018-00054,EDUUSDT,2023-05-04,True,200,280000270.9782
P0RES018-00053,BLURUSDT,2023-04-27,False,curl_exit_56,
P0RES018-00054,EDUUSDT,2023-05-03,True,200,213274988.25190005
P0RES018-00055,IDEXUSDT,2023-05-03,True,200,36627961.58310999
P0RES018-00053,BLURUSDT,2023-04-28,True,200,34087859.8007
P0RES018-00054,EDUUSDT,2023-04-29,False,curl_exit_56,
P0RES018-00052,XVSUSDT,2023-04-12,False,curl_exit_56,
P0RES018-00055,IDEXUSDT,2023-05-05,True,200,300814463.7119801
P0RES018-00055,IDEXUSDT,2023-05-04,True,200,59916760.30735
P0RES018-00054,EDUUSDT,2023-04-28,False,curl_exit_56,
P0RES018-00055,IDEXUSDT,2023-05-07,True,200,40443280.57639
P0RES018-00056,SUIUSDT,2023-05-03,True,200,317706633.57537
P0RES018-00056,SUIUSDT,2023-05-05,True,200,717276758.7252501
P0RES018-00056,SUIUSDT,2023-05-06,True,200,547441089.98853
P0RES018-00055,IDEXUSDT,2023-05-06,True,200,53238279.93372001
P0RES018-00055,IDEXUSDT,2023-05-08,True,200,38307221.14595
P0RES018-00056,SUIUSDT,2023-05-07,True,200,282160399.88759
P0RES018-00056,SUIUSDT,2023-05-08,True,200,620190680.54757
P0RES018-00056,SUIUSDT,2023-05-04,True,200,707626730.94116
P0RES018-00057,1000PEPEUSDT,2023-05-08,True,200,2199414979.1919446
P0RES018-00057,1000PEPEUSDT,2023-05-07,True,200,1393453198.0394661
P0RES018-00056,SUIUSDT,2023-05-09,True,200,527391755.6096501
P0RES018-00057,1000PEPEUSDT,2023-05-10,True,200,1189284268.3569827
P0RES018-00057,1000PEPEUSDT,2023-05-11,True,200,1646468985.713766
P0RES018-00055,IDEXUSDT,2023-05-02,False,curl_exit_56,
P0RES018-00057,1000PEPEUSDT,2023-05-05,True,200,1050677790.0751307
P0RES018-00057,1000PEPEUSDT,2023-05-06,True,200,2040817050.6229906
P0RES018-00057,1000PEPEUSDT,2023-05-09,True,200,1651496244.4577897
P0RES018-00058,1000FLOKIUSDT,2023-05-07,True,200,67510017.55722
P0RES018-00058,1000FLOKIUSDT,2023-05-06,True,200,47192470.34859
P0RES018-00058,1000FLOKIUSDT,2023-05-09,True,200,38821925.117220014
P0RES018-00058,1000FLOKIUSDT,2023-05-11,True,200,32492202.222429994
P0RES018-00058,1000FLOKIUSDT,2023-05-12,True,200,22888630.801860005
P0RES018-00058,1000FLOKIUSDT,2023-05-08,True,200,50213455.77908
P0RES018-00058,1000FLOKIUSDT,2023-05-10,True,200,30649650.627729997
P0RES018-00059,RADUSDT,2023-05-12,True,200,13893396.285
P0RES018-00059,RADUSDT,2023-05-15,True,200,10588587.308
P0RES018-00059,RADUSDT,2023-05-10,True,200,10868940.269000001
P0RES018-00059,RADUSDT,2023-05-11,True,200,23606557.303000003
P0RES018-00059,RADUSDT,2023-05-14,True,200,24827235.577999998
P0RES018-00060,UMAUSDT,2023-05-12,True,200,19552966.661000002
