event_id,dataset,period,probe_symbol,ok,status,url
P0RES018-00117,spot_1h_daily_pre30,2023-12-11,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-11.zip
P0RES018-00117,spot_1h_daily_pre30,2023-12-16,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-16.zip
P0RES018-00117,spot_1h_daily_pre30,2023-12-15,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-15.zip
P0RES018-00117,spot_1h_daily_pre30,2023-12-13,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-13.zip
P0RES018-00117,spot_1h_daily_pre30,2023-12-17,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-17.zip
P0RES018-00117,spot_1h_daily_pre30,2023-12-14,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-14.zip
P0RES018-00117,spot_1h_daily_pre30,2023-12-19,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-19.zip
P0RES018-00117,spot_1h_daily_pre30,2023-12-21,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-21.zip
P0RES018-00117,spot_1h_daily_pre30,2023-12-22,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-22.zip
P0RES018-00117,spot_1h_daily_pre30,2023-12-18,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-18.zip
P0RES018-00117,spot_1h_daily_pre30,2023-12-24,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-24.zip
P0RES018-00117,spot_1h_daily_pre30,2023-12-25,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-25.zip
P0RES018-00117,spot_1h_daily_pre30,2023-12-20,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-20.zip
P0RES018-00117,spot_1h_daily_near_listing,2023-12-27,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-27.zip
P0RES018-00117,spot_1h_daily_near_listing,2023-12-26,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-26.zip
P0RES018-00117,spot_1h_daily_pre30,2023-12-23,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-23.zip
P0RES018-00117,spot_1h_daily_near_listing,2023-12-31,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-31.zip
P0RES018-00117,perp_kline_1h_daily,2023-12-26,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-26.zip
P0RES018-00117,spot_1h_daily_near_listing,2023-12-28,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-28.zip
P0RES018-00117,spot_1h_daily_near_listing,2023-12-29,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-29.zip
P0RES018-00117,spot_1h_daily_near_listing,2024-01-02,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-02.zip
P0RES018-00117,perp_kline_1h_daily,2023-12-27,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-27.zip
P0RES018-00117,spot_1h_daily_near_listing,2024-01-01,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-01.zip
P0RES018-00117,perp_oi_metrics_daily,2023-12-26,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2023-12-26.zip
P0RES018-00117,spot_1h_daily_near_listing,2023-12-30,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-30.zip
P0RES018-00117,perp_kline_1h_daily,2023-12-29,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-29.zip
P0RES018-00117,perp_oi_metrics_daily,2023-12-29,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2023-12-29.zip
P0RES018-00117,perp_oi_metrics_daily,2023-12-28,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2023-12-28.zip
P0RES018-00117,perp_kline_1h_daily,2023-12-28,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-28.zip
P0RES018-00117,perp_oi_metrics_daily,2023-12-27,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2023-12-27.zip
P0RES018-00117,perp_kline_1h_daily,2023-12-30,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-30.zip
P0RES018-00117,spot_1h_daily_pre30,2023-12-12,MOVRUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-12.zip
P0RES018-00117,perp_oi_metrics_daily,2023-12-31,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2023-12-31.zip
P0RES018-00117,perp_kline_1h_daily,2023-12-31,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2023-12-31.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-01,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-01.zip
P0RES018-00117,perp_oi_metrics_daily,2023-12-30,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2023-12-30.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-01,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-01.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-04,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-04.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-03,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-03.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-02,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-02.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-03,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-03.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-04,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-04.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-02,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-02.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-05,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-05.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-05,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-05.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-06,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-06.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-06,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-06.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-08,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-08.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-09,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-09.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-09,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-09.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-07,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-07.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-08,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-08.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-10,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-10.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-10,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-10.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-11,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-11.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-07,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-07.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-13,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-13.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-12,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-12.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-12,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-12.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-11,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-11.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-14,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-14.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-13,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-13.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-14,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-14.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-15,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-15.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-16,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-16.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-15,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-15.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-18,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-18.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-17,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-17.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-18,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-18.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-17,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-17.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-20,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-20.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-19,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-19.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-20,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-20.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-19,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-19.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-21,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-21.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-21,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-21.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-22,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-22.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-22,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-22.zip
P0RES018-00118,spot_1h_daily_pre30,2023-11-29,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-11-29.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-23,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-23.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-24,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-24.zip
P0RES018-00118,spot_1h_daily_pre30,2023-11-27,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-11-27.zip
P0RES018-00117,perp_fundingRate_monthly,2024-01,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/monthly/fundingRate/MOVRUSDT/MOVRUSDT-fundingRate-2024-01.zip
P0RES018-00117,perp_fundingRate_monthly,2023-12,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/monthly/fundingRate/MOVRUSDT/MOVRUSDT-fundingRate-2023-12.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-03,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-03.zip
P0RES018-00118,spot_1h_daily_pre30,2023-11-28,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-11-28.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-01,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-01.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-02,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-02.zip
P0RES018-00118,spot_1h_daily_pre30,2023-11-30,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-11-30.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-07,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-07.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-06,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-06.zip
P0RES018-00117,perp_oi_metrics_daily,2024-01-16,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/MOVRUSDT/MOVRUSDT-metrics-2024-01-16.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-04,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-04.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-05,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-05.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-08,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-08.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-09,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-09.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-10,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-10.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-12,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-12.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-13,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-13.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-14,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-14.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-19,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-19.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-17,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-17.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-18,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-18.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-16,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-16.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-15,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-15.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-11,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-11.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-20,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-20.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-21,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-21.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-24,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-24.zip
P0RES018-00117,perp_kline_1h_daily,2024-01-23,MOVRUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/MOVRUSDT/1h/MOVRUSDT-1h-2024-01-23.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-25,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-25.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-24,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-24.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-26,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-26.zip
P0RES018-00118,spot_1h_daily_near_listing,2023-12-27,NFPUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-27.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-23,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-23.zip
P0RES018-00118,spot_1h_daily_near_listing,2023-12-28,NFPUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-28.zip
P0RES018-00118,spot_1h_daily_near_listing,2023-12-30,NFPUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-30.zip
P0RES018-00118,spot_1h_daily_pre30,2023-12-22,NFPUSDT,False,404,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-22.zip
P0RES018-00118,spot_1h_daily_near_listing,2024-01-01,NFPUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2024-01-01.zip
P0RES018-00118,spot_1h_daily_near_listing,2023-12-29,NFPUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-29.zip
P0RES018-00118,spot_1h_daily_near_listing,2023-12-31,NFPUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-31.zip
P0RES018-00118,spot_1h_daily_near_listing,2024-01-03,NFPUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2024-01-03.zip
P0RES018-00118,spot_1h_daily_near_listing,2024-01-02,NFPUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2024-01-02.zip
P0RES018-00118,perp_kline_1h_daily,2023-12-27,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-27.zip
P0RES018-00118,perp_oi_metrics_daily,2023-12-27,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/NFPUSDT/NFPUSDT-metrics-2023-12-27.zip
P0RES018-00118,perp_kline_1h_daily,2023-12-28,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-28.zip
P0RES018-00118,perp_oi_metrics_daily,2023-12-29,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/NFPUSDT/NFPUSDT-metrics-2023-12-29.zip
P0RES018-00118,perp_kline_1h_daily,2023-12-30,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-30.zip
P0RES018-00118,perp_oi_metrics_daily,2023-12-30,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/NFPUSDT/NFPUSDT-metrics-2023-12-30.zip
P0RES018-00118,perp_kline_1h_daily,2023-12-31,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2023-12-31.zip
P0RES018-00118,perp_oi_metrics_daily,2024-01-01,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/NFPUSDT/NFPUSDT-metrics-2024-01-01.zip
P0RES018-00118,perp_kline_1h_daily,2024-01-01,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2024-01-01.zip
P0RES018-00118,perp_oi_metrics_daily,2024-01-02,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/NFPUSDT/NFPUSDT-metrics-2024-01-02.zip
P0RES018-00118,perp_kline_1h_daily,2024-01-02,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2024-01-02.zip
P0RES018-00118,perp_kline_1h_daily,2024-01-03,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2024-01-03.zip
P0RES018-00118,perp_oi_metrics_daily,2023-12-31,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/NFPUSDT/NFPUSDT-metrics-2023-12-31.zip
P0RES018-00118,perp_oi_metrics_daily,2024-01-03,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/NFPUSDT/NFPUSDT-metrics-2024-01-03.zip
P0RES018-00118,perp_kline_1h_daily,2024-01-07,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2024-01-07.zip
P0RES018-00118,perp_oi_metrics_daily,2024-01-05,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/NFPUSDT/NFPUSDT-metrics-2024-01-05.zip
P0RES018-00118,perp_oi_metrics_daily,2024-01-06,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/NFPUSDT/NFPUSDT-metrics-2024-01-06.zip
P0RES018-00118,perp_oi_metrics_daily,2024-01-04,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/NFPUSDT/NFPUSDT-metrics-2024-01-04.zip
P0RES018-00118,perp_oi_metrics_daily,2024-01-09,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/NFPUSDT/NFPUSDT-metrics-2024-01-09.zip
P0RES018-00118,perp_kline_1h_daily,2024-01-06,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2024-01-06.zip
P0RES018-00118,perp_kline_1h_daily,2024-01-05,NFPUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/NFPUSDT/1h/NFPUSDT-1h-2024-01-05.zip
