symbol,signal_time,entry_time,exit_time,entry_price,sweep_low,exit_price,exit_reason,initial_quantity,initial_notional,risk_budget,nominal_risk,entry_equity,entry_fee,total_fees,funding_cost,gross_pnl,net_pnl,net_return_on_entry_equity,expectancy_r,holding_bars,holding_hours,holding_window
ETH,2023-05-08 00:00:00,2023-05-08 04:00:00,2023-05-08 04:00:00,1866.31269,1840.0,1839.0800000000002,STOP,46.34139340269819,86487.53057973791,1219.3667187732415,26.312689999999975,121936.67187732414,34.59501223189517,68.68522414350885,0.0,-1262.0008007037165,-1330.6860248472253,-0.010912927213447141,-1.0912927213447141,1,4,6
ETH,2023-05-08 04:00:00,2023-05-08 08:00:00,2023-05-08 08:00:00,1852.355715,1838.34,1837.42083,STOP,65.08348357236449,120557.76274737797,912.1915569574426,14.015715,120605.98585247692,48.223105098951194,96.05740446088133,0.0,-972.0143425526459,-1068.071747013527,-0.00885587675822304,-1.1708853681742166,1,4,6
BTC,2023-05-08 08:00:00,2023-05-08 12:00:00,2023-05-08 16:00:00,27948.057044999998,27577.01,27563.221495,STOP,2.29677508954739,64190.40122220544,852.211610006168,371.04704499999934,119537.9141054634,25.676160488882175,50.998768695839445,2.499289492999676,-883.8807048122603,-937.3787630010994,-0.007841685794969524,-1.0999366260620587,2,8,6
ETH,2023-05-08 08:00:00,2023-05-08 12:00:00,2023-05-08 16:00:00,1863.7213949999998,1835.0,1834.0825000000002,STOP,29.671664973312534,55299.71683603467,852.2116100061679,28.721394999999802,119537.9141054634,22.119886734413868,43.887999323780065,2.104129934019857,-879.435362619176,-925.4274918769759,-0.0077417068785432305,-1.0859127956145518,2,8,6
BTC,2023-05-08 20:00:00,2023-05-09 00:00:00,2023-05-09 20:00:00,27682.6344,27262.0,27614.455865000004,TIME,2.797562630412196,77443.90350880314,1176.751078505853,420.634399999999,117675.10785058531,30.977561403521257,61.87882931835762,5.584627777730819,-190.73372171223727,-258.1971788083257,-0.0021941528971119737,-0.21941528971119736,6,24,6
BTC,2023-06-28 16:00:00,2023-06-28 20:00:00,2023-06-29 16:00:00,30115.039995,29858.8,30569.697505000004,TIME,3.897386910533383,117369.9626867023,998.6664024681392,256.2399949999999,117416.91067177699,46.94798507468092,94.60476064066174,30.582071131747277,1771.9762282497184,1646.7893964773095,0.014025146693568573,1.648988483448904,6,24,6
BTC,2023-06-30 12:00:00,2023-06-30 16:00:00,2023-07-01 12:00:00,30082.75386,29500.0,30557.29371,TIME,2.0431216031456945,61462.72429348053,1190.637000682543,582.7538600000007,119063.70006825429,24.585089717392215,49.55799648241984,12.449119948584903,969.5426190885195,907.5355026575147,0.007622268601910257,0.7622268601910256,6,24,6
BTC,2023-07-06 12:00:00,2023-07-06 16:00:00,2023-07-06 20:00:00,30422.2035,29888.0,29873.056,STOP,2.2457965095869246,68322.07843424311,1199.712355709118,534.2034999999996,119971.2355709118,27.32883137369725,54.16435333189514,0.0,-1233.2735387483838,-1287.437892080279,-0.010731221412813647,-1.0731221412813647,2,8,6
BTC,2023-07-06 20:00:00,2023-07-07 00:00:00,2023-07-07 00:00:00,29910.367709999995,29850.45,29835.524775,STOP,3.966395341302038,118636.3431415749,237.65732580546376,59.91770999999426,118683.79767883151,47.45453725662996,94.79033184577457,0.0,-296.8566687133447,-391.64700055911925,-0.0032999196875966967,-1.6479483610772636,1,4,6
BTC,2023-07-07 00:00:00,2023-07-07 04:00:00,2023-07-08 00:00:00,30150.477704999998,29701.02,30259.692585000004,TIME,2.1305050809454786,64235.74594343587,957.5719241725878,449.4577049999971,118292.15067827239,25.69429837737435,51.481669897450644,4.701367439407017,232.68285675486524,176.49981941800758,0.0014920670425381541,0.18432016954811653,6,24,6
ETH,2023-07-07 00:00:00,2023-07-07 04:00:00,2023-07-08 00:00:00,1858.959015,1826.0,1863.0080300000002,TIME,29.05341449593049,54009.10679374166,957.5719241725878,32.95901499999991,118292.15067827239,21.603642717496665,43.25434051943143,5.282633063919312,117.63771109524816,69.10073751189744,0.0005841531928845866,0.07216245147496939,6,24,6
ETH,2023-07-17 08:00:00,2023-07-17 12:00:00,2023-07-17 16:00:00,1911.0450449999998,1889.36,1888.41532,STOP,54.663364191867075,104464.151281898,1185.3775123520231,21.685044999999946,118537.7512352023,41.7856605127592,83.07651426582369,4.1350725169279725,-1237.0168992367871,-1324.2284860195389,-0.011171365005836901,-1.11713650058369,2,8,6
