symbol,signal_time,entry_time,exit_time,period,entry_price,net_pnl,trade_return_pct,is_winner,mae_pct,mfe_pct,mfe_mae_ratio,atr14_at_signal,atr14_pct_of_entry,mae_atr_multiple
BTC,2021-03-05 00:00:00,2021-03-05 04:00:00,2021-03-09 00:00:00,2021,47313.454905,1602.314149534456,13.43454323168076,True,1.8923473392457306,14.343795245193164,7.579895586668802,1662.2221428571434,3.5132123540643887,0.5386373348757296
ETH,2021-03-05 00:00:00,2021-03-05 04:00:00,2021-03-09 00:00:00,2021,1482.270765,2868.170278570103,24.04806673801598,True,2.739766981776768,25.45683581636314,9.291606178805072,59.06000000000001,3.984427231147611,0.6876187775143904
SOL,2021-03-05 04:00:00,2021-03-05 08:00:00,2021-03-09 04:00:00,2021,12.496645199999998,1208.932723670555,10.14159680314844,True,4.774442984105828,13.470453654233555,2.8213665340809055,0.5137714285714283,4.111274828955121,1.161304749193634
ETH,2021-03-12 12:00:00,2021-03-12 16:00:00,2021-03-16 12:00:00,2021,1776.4477799999995,74.502300131472,0.59626814685205,True,3.6459152207671126,9.44875621393163,2.591600638465636,50.90928571428575,2.8657912879536354,1.2722193818135783
SOL,2021-03-15 04:00:00,2021-03-15 08:00:00,2021-03-19 04:00:00,2021,13.9373652,-88.54205172240677,-0.70849934836319,False,6.491651664548476,5.830619979736196,0.898172034026065,0.54115,3.8827281357311354,1.6719305183405708
BTC,2021-03-15 08:00:00,2021-03-15 12:00:00,2021-03-19 08:00:00,2021,56178.8754,531.785708104632,4.25170385938877,True,5.175495912472468,7.033061042727823,1.358915389301882,1776.0049999999999,3.1613395379573586,1.6371211792759595
SOL,2021-03-21 04:00:00,2021-03-21 08:00:00,2021-03-25 04:00:00,2021,13.9527729,-610.3579637236332,-4.86475165793746,False,7.376117330770854,18.901096713184522,2.562472350369897,0.3154142857142859,2.260584960243178,3.262924181348788
SOL,2021-03-26 00:00:00,2021-03-26 04:00:00,2021-03-30 00:00:00,2021,12.6953445,7067.720167733503,56.60741145847597,True,0.6872164831761662,57.530187542370356,83.71479577509295,0.553807142857143,4.362285268092907,0.157535887944486
BTC,2021-04-04 00:00:00,2021-04-04 04:00:00,2021-04-08 00:00:00,2021,57521.16621,-326.78644106247435,-2.47710448540468,False,3.5607174627205853,3.4319084957230994,0.9638249964098334,930.2635714285716,1.6172543651711395,2.2017052724688653
ETH,2021-04-07 08:00:00,2021-04-07 12:00:00,2021-04-11 08:00:00,2021,1978.86894,996.5185812592746,7.57409515912154,True,2.4690336490904787,11.174618769851424,4.525907848184991,54.09499999999996,2.7336322737977765,0.9032062112949462
SOL,2021-04-11 04:00:00,2021-04-11 08:00:00,2021-04-15 04:00:00,2021,26.34826755,42.62826883002202,0.3217275929248,True,6.255696116916043,13.591908626265644,2.1727252047157037,1.0573,4.012787550428529,1.5589402723919417
BTC,2021-04-17 16:00:00,2021-04-17 20:00:00,2021-04-21 16:00:00,2021,60735.372509999994,-1194.1957506109711,-9.00361697310613,False,16.14227772849465,0.3616138025066774,0.022401659083609367,1157.2649999999994,1.905421753706141,8.471761014115174
BTC,2021-05-04 16:00:00,2021-05-04 20:00:00,2021-05-08 16:00:00,2021,54566.999865,975.8054293053358,7.4239091832664,True,3.0549597176392207,8.927813783151997,2.922399837746842,1370.6985714285713,2.5119551648793426,1.2161680910359562
SOL,2021-05-04 16:00:00,2021-05-04 20:00:00,2021-05-08 16:00:00,2021,44.5732755,-57.59062225426321,-0.43814836091639003,False,7.07436342657833,3.746021537053073,0.5295206524136572,2.0781428571428577,4.662306805661742,1.5173526156595853
BTC,2021-05-10 16:00:00,2021-05-10 20:00:00,2021-05-14 16:00:00,2021,55761.62688,-1394.2707118380954,-10.53399712498488,False,17.505993684522863,4.014199809516028,0.22930431038970397,1457.5185714285722,2.613837961659866,6.69742881590335
SOL,2021-05-10 20:00:00,2021-05-11 00:00:00,2021-05-14 20:00:00,2021,42.889434,-103.25519998502035,-0.7800997415120801,False,12.729088474331467,14.813825708215223,1.1637774172194404,1.984071428571428,4.626014483127541,2.751631781689889
ETH,2021-07-08 08:00:00,2021-07-08 12:00:00,2021-07-12 08:00:00,2021,2169.674295,-445.4451581043704,-3.40394079478182,False,5.676625993303747,1.1589622026655555,0.20416391779777085,69.66999999999992,3.2110810438485617,1.7678239557915885
BTC,2021-08-03 04:00:00,2021-08-03 08:00:00,2021-08-07 04:00:00,2021,38612.726715,1520.0707988125482,11.65554017635246,True,3.315038392517212,13.771814987969321,4.154345548170848,1002.9871428571429,2.597555853178091,1.2762144800317907
BTC,2021-08-17 00:00:00,2021-08-17 04:00:00,2021-08-21 00:00:00,2021,46440.2085,644.1320769716351,4.8821470072194,True,5.4102007315492635,6.336710353055364,1.1712523559621761,941.4671428571429,2.0272672609924713,2.6687160768830447
ETH,2021-08-17 16:00:00,2021-08-17 20:00:00,2021-08-21 16:00:00,2021,3118.47846,374.3573259004608,2.84355214461864,True,5.402585336439997,6.114569731547867,1.131785867463415,89.23071428571431,2.861354196614022,1.8881218350503883
BTC,2021-08-24 16:00:00,2021-08-24 20:00:00,2021-08-28 16:00:00,2021,48267.3216,65.12768054330746,0.48984857536679,True,4.179476990080184,2.248971693511151,0.5380988336217647,873.0457142857148,1.8087718260416479,2.3106712134203433
SOL,2021-08-24 16:00:00,2021-08-24 20:00:00,2021-08-28 16:00:00,2021,71.6428035,4097.767081998605,30.82077160673926,True,7.834427501151596,34.598306164833446,4.416188184745827,3.5452142857142865,4.94845834126841,1.5832057099107437
ETH,2021-08-25 08:00:00,2021-08-25 12:00:00,2021-08-29 08:00:00,2021,3141.259845,135.41075754208185,1.02575076769238,True,2.800145462019232,4.639544711080721,1.6568941771100234,66.87000000000002,2.128763722187396,1.3153857484671725
BTC,2021-08-31 00:00:00,2021-08-31 04:00:00,2021-09-04 00:00:00,2021,47174.25534,819.8719764916867,5.97343460341373,True,1.4038490596765472,8.109814627547646,5.776842297715526,805.4149999999998,1.7073189480048288,0.8222535463084293
SOL,2021-09-07 12:00:00,2021-09-07 16:00:00,2021-09-11 12:00:00,2021,169.14453,1525.6914692913083,11.04989819700347,True,13.387680937716404,27.701439709578544,2.069173879961297,12.797857142857143,7.5662258441683825,1.7694001227884135
ETH,2021-09-19 20:00:00,2021-09-20 00:00:00,2021-09-23 20:00:00,2021,3330.234285,-776.4832226440858,-5.56225692733806,False,20.365963081183043,0.5280623972676494,0.02592867301009438,77.78285714285714,2.3356572086596348,8.719585650528947
SOL,2021-10-10 16:00:00,2021-10-10 20:00:00,2021-10-14 16:00:00,2021,153.54673499999998,-354.0484635428669,-2.55037524288613,False,10.379077744635842,1.3697881625421875,0.1319759034708192,4.078571428571424,2.656241064696963,3.907430647985987
ETH,2021-10-11 00:00:00,2021-10-11 04:00:00,2021-10-15 00:00:00,2021,3519.909075,1134.314270705902,8.18267789601924,True,3.3154002706731847,9.090602006530519,2.7419319733254084,75.7257142857143,2.1513542728575823,1.5410759225022634
BTC,2021-10-12 20:00:00,2021-10-13 00:00:00,2021-10-16 20:00:00,2021,56024.908455,1144.3884038114236,8.258744360738831,True,3.3158795011546345,12.33039327596346,3.7185890716685717,1316.879285714285,2.350524654175957,1.410697605431886
ETH,2021-10-17 20:00:00,2021-10-18 00:00:00,2021-10-21 20:00:00,2021,3848.9235,660.492699399499,4.69277371739657,True,4.492775707285423,13.668146431073524,3.042249896630594,86.49857142857142,2.2473445218792065,1.9991486234289568
SOL,2021-10-19 20:00:00,2021-10-20 00:00:00,2021-10-23 20:00:00,2021,155.847885,3702.1839203538234,26.290454848328558,True,0.5440465233134162,38.019197373130865,69.88225407926858,3.4721428571428583,2.2279050223510306,0.24419646163340608
BTC,2021-10-22 16:00:00,2021-10-22 20:00:00,2021-10-26 16:00:00,2021,61063.226355,144.46092376514105,0.99530854571482,True,2.542604522685643,4.3355122272919715,1.7051461163581025,1760.2664285714277,2.8826947635191456,0.8820234992835918
ETH,2021-10-27 08:00:00,2021-10-27 12:00:00,2021-10-31 08:00:00,2021,3994.086045,715.5397561910409,4.92613117353109,True,2.601747779822804,11.676862985559447,4.4880841548579,97.625,2.4442387795378604,1.064440921895006
SOL,2021-10-27 08:00:00,2021-10-27 12:00:00,2021-10-31 08:00:00,2021,190.07499,-321.44617197998764,-2.21299514765197,False,4.711293158558108,7.967913085251239,1.6912369528050808,8.693571428571422,4.573758719425118,1.030070331114947
BTC,2021-10-28 16:00:00,2021-10-28 20:00:00,2021-11-01 16:00:00,2021,61319.514435,-46.61869986556578,-0.31753708393629004,False,3.122194382392613,2.7079235383707303,0.8673142049200611,1478.004285714284,2.4103326638063973,1.295337539616645
ETH,2021-11-01 04:00:00,2021-11-01 08:00:00,2021-11-05 04:00:00,2021,4305.091469999999,685.8647375018116,4.7041403496823095,True,0.939851575325513,8.380275599579782,8.916594725797331,98.35857142857147,2.2847034055834237,0.41136699539584737
BTC,2021-11-06 12:00:00,2021-11-06 16:00:00,2021-11-10 12:00:00,2021,60678.90429,1754.5902894918636,11.99414463730144,True,0.4596396280774018,13.713325590441377,29.834950584661293,942.3614285714274,1.5530297384205245,0.29596318518978804
ETH,2021-11-06 12:00:00,2021-11-06 16:00:00,2021-11-10 12:00:00,2021,4400.769284999999,1428.1385147266556,9.76256395029581,True,0.41445674196482346,10.617023632494305,25.616723188436907,79.24142857142844,1.8006267413636625,0.23017360147108798
SOL,2021-11-10 04:00:00,2021-11-10 08:00:00,2021-11-14 04:00:00,2021,240.990435,-394.2777019853011,-2.65334045448732,False,9.747455329503012,2.9086486357850716,0.2984008171836755,6.33642857142857,2.629327828479404,3.7072042610754137
ETH,2021-11-10 20:00:00,2021-11-11 00:00:00,2021-11-14 20:00:00,2021,4630.99434,-51.154869031571565,-0.34339732565944003,False,2.659133891318896,3.859120674286979,1.451269786333664,96.81142857142855,2.0905106217734772,1.2720020953842508
BTC,2021-11-12 16:00:00,2021-11-12 20:00:00,2021-11-16 16:00:00,2021,63876.92249999999,-909.6178397153858,-6.11474119005841,False,8.301671859661045,3.9527538290530733,0.47613949284842766,1562.9514285714286,2.446817046596803,3.392845358506704
ETH,2021-11-16 08:00:00,2021-11-16 12:00:00,2021-11-20 08:00:00,2021,4294.586219999999,43.5183736059773,0.29361525027202,True,7.873778815412844,1.1920538412196675,0.15139539338928773,109.60428571428565,2.552150081510895,3.085155090390099
SOL,2021-11-16 08:00:00,2021-11-16 12:00:00,2021-11-20 08:00:00,2021,225.042465,-659.9256213960164,-4.45246939238778,False,17.126752055439844,1.234227060212836,0.07206428026852982,6.6321428571428545,2.94706283862597,5.811464835756598
BTC,2022-03-31 12:00:00,2022-03-31 16:00:00,2022-04-04 12:00:00,2022,46477.03690499999,-302.15760508200196,-2.0485468437448198,False,4.89927296710912,2.080754625078023,0.42470681651073616,648.1671428571426,1.3945965277046586,3.513039699856951
ETH,2022-04-05 20:00:00,2022-04-06 00:00:00,2022-04-09 20:00:00,2022,3408.7034999999996,-669.8028146834864,-4.550403650003569,False,7.790454640598678,0.0,0.0,61.27214285714285,1.7975204607013449,4.3340005362492775
BTC,2022-04-06 00:00:00,2022-04-06 04:00:00,2022-04-10 00:00:00,2022,45238.48793999999,-828.7884086589943,-5.64162209332894,False,6.92186693806635,0.5938572932771804,0.08579438157230407,771.0064285714288,1.7043152052164476,4.061377212900752
SOL,2022-04-06 08:00:00,2022-04-06 12:00:00,2022-04-10 08:00:00,2022,121.68081,-1303.2394547101085,-8.88977103480818,False,11.161012159600187,1.2485041807331896,0.1118629890264284,5.052857142857145,4.152550548321584,2.6877486570539992
ETH,2022-04-11 00:00:00,2022-04-11 04:00:00,2022-04-15 00:00:00,2022,3176.897655,-627.11372000304,-4.3430575956907695,False,7.142114088657987,0.411796237106033,0.05765747116249302,45.44428571428567,1.4304611180269722,4.992875373298555
BTC,2023-01-18 16:00:00,2023-01-18 20:00:00,2023-01-22 16:00:00,2023-2024,20915.822685,1203.7653903056682,8.373006200764719,True,1.3951288906712145,11.742198009554413,8.416568596687213,390.91999999999956,1.869015653304194,0.7464511536887318
ETH,2023-01-18 16:00:00,2023-01-18 20:00:00,2023-01-22 16:00:00,2023-2024,1542.73098,823.5424265738084,5.7282971414756805,True,2.2577481396011088,8.849826818153346,3.919758215244019,35.53357142857141,2.303290197009683,0.9802273905964171
ETH,2023-01-25 00:00:00,2023-01-25 04:00:00,2023-01-29 00:00:00,2023-2024,1547.403315,405.1649580123828,2.7790099148133103,True,1.4478006336699636,6.04862895747383,4.177805159638201,28.559285714285675,1.8456265045732871,0.7844494160018027
BTC,2023-01-30 20:00:00,2023-01-31 00:00:00,2023-02-03 20:00:00,2023-2024,22838.79369,343.86212448137115,2.35200004954379,True,0.5430395829281567,6.20088052470166,11.418837078626048,339.8292857142852,1.4879476137265515,0.3649588049461761
BTC,2023-02-06 04:00:00,2023-02-06 08:00:00,2023-02-10 04:00:00,2023-2024,22892.350455,-662.3014245523087,-4.51947941245162,False,5.547488264677618,2.444701107036238,0.4406861250346975,199.8142857142866,0.8728430315928719,6.355653953671229
