,PORTFOLIO
2021-07-12 08:00:00,1.3667355638143057
2021-07-12 12:00:00,1.3622314602645058
2021-07-12 16:00:00,1.3462340140931957
2021-07-12 20:00:00,1.3501057725150316
2021-07-13 00:00:00,1.3502352164870715
2021-07-13 04:00:00,1.3474947030564275
2021-07-13 08:00:00,1.344142115805938
2021-07-13 12:00:00,1.344943312706776
2021-07-13 16:00:00,1.3339350421712044
2021-07-13 20:00:00,1.3349725216156259
2021-07-14 00:00:00,1.3257243840881616
2021-07-14 04:00:00,1.3252178803002757
2021-07-14 08:00:00,1.333611699843688
2021-07-14 12:00:00,1.3477189823101146
2021-07-14 16:00:00,1.3474132234109668
2021-07-14 20:00:00,1.355250923805172
2021-07-15 00:00:00,1.348130290032637
2021-07-15 04:00:00,1.3461871573191102
2021-07-15 08:00:00,1.334838057621922
2021-07-15 12:00:00,1.3316268239750901
2021-07-15 16:00:00,1.3301844220846624
2021-07-15 20:00:00,1.3293557796774822
2021-07-16 00:00:00,1.3350358813122256
2021-07-16 04:00:00,1.3270930695943097
2021-07-16 08:00:00,1.3162518552152174
2021-07-16 12:00:00,1.3271647095542194
2021-07-16 16:00:00,1.3163569261107169
2021-07-16 20:00:00,1.3082185627657326
2021-07-17 00:00:00,1.3078949356877356
2021-07-17 04:00:00,1.3114312530431589
2021-07-17 08:00:00,1.309860145151636
2021-07-17 12:00:00,1.310493839223805
2021-07-17 16:00:00,1.3161342503026834
2021-07-17 20:00:00,1.3128097436221942
2021-07-18 00:00:00,1.31928215133489
2021-07-18 04:00:00,1.31389457976378
2021-07-18 08:00:00,1.3183394460358837
2021-07-18 12:00:00,1.3110382199033352
2021-07-18 16:00:00,1.312765489785349
2021-07-18 20:00:00,1.3118296899633382
2021-07-19 00:00:00,1.3051045407947965
2021-07-19 04:00:00,1.3031169992105216
2021-07-19 08:00:00,1.2946560820929554
2021-07-19 12:00:00,1.2888166172356361
2021-07-19 16:00:00,1.2906451806426384
2021-07-19 20:00:00,1.2917329313247403
2021-07-20 00:00:00,1.276548174255462
2021-07-20 04:00:00,1.2786960857136986
2021-07-20 08:00:00,1.2766831195097443
2021-07-20 12:00:00,1.2851463373473333
2021-07-20 16:00:00,1.2853184206683042
2021-07-20 20:00:00,1.2820491689464937
2021-07-21 00:00:00,1.2877764374105432
2021-07-21 04:00:00,1.3028403144422211
2021-07-21 08:00:00,1.3074779284800406
2021-07-21 12:00:00,1.314241143342165
2021-07-21 16:00:00,1.3012966017988663
2021-07-21 20:00:00,1.3115658360649223
2021-07-22 00:00:00,1.3083415716411853
2021-07-22 04:00:00,1.3150432143372974
2021-07-22 08:00:00,1.3123502942887832
2021-07-22 12:00:00,1.3218917213822095
2021-07-22 16:00:00,1.3226925988227467
2021-07-22 20:00:00,1.3210490691777999
2021-07-23 00:00:00,1.3264038451279099
2021-07-23 04:00:00,1.322723985612007
2021-07-23 08:00:00,1.3195374795721913
2021-07-23 12:00:00,1.3135569514760221
2021-07-23 16:00:00,1.311058134688604
2021-07-23 20:00:00,1.3286539155799313
2021-07-24 00:00:00,1.3286539155799313
2021-07-24 04:00:00,1.3286539155799313
2021-07-24 08:00:00,1.3286539155799313
2021-07-24 12:00:00,1.3286539155799313
2021-07-24 16:00:00,1.3286539155799313
2021-07-24 20:00:00,1.3286539155799313
2021-07-25 00:00:00,1.3286539155799313
2021-07-25 04:00:00,1.3286539155799313
2021-07-25 08:00:00,1.3286539155799313
2021-07-25 12:00:00,1.3286539155799313
2021-07-25 16:00:00,1.3286539155799313
2021-07-25 20:00:00,1.3286539155799313
2021-07-26 00:00:00,1.3286539155799313
2021-07-26 04:00:00,1.3286539155799313
2021-07-26 08:00:00,1.3286539155799313
2021-07-26 12:00:00,1.3286539155799313
2021-07-26 16:00:00,1.3286539155799313
2021-07-26 20:00:00,1.3286539155799313
2021-07-27 00:00:00,1.3286539155799313
2021-07-27 04:00:00,1.3286539155799313
2021-07-27 08:00:00,1.3286539155799313
2021-07-27 12:00:00,1.3286539155799313
2021-07-27 16:00:00,1.3286539155799313
2021-07-27 20:00:00,1.3286539155799313
2021-07-28 00:00:00,1.3235434754382565
2021-07-28 04:00:00,1.3243738243027436
2021-07-28 08:00:00,1.3293694814398387
2021-07-28 12:00:00,1.326283681798428
2021-07-28 16:00:00,1.3236903386890297
2021-07-28 20:00:00,1.322776088853453
2021-07-29 00:00:00,1.3202884607824406
2021-07-29 04:00:00,1.3250896328423465
2021-07-29 08:00:00,1.3250283999950367
2021-07-29 12:00:00,1.3383563171631654
2021-07-29 16:00:00,1.3547098723883018
2021-07-29 20:00:00,1.3536847720806395
2021-07-30 00:00:00,1.3674183552517007
2021-07-30 04:00:00,1.361130469974417
2021-07-30 08:00:00,1.3507102892254539
2021-07-30 12:00:00,1.351246630414752
2021-07-30 16:00:00,1.3583855693262725
2021-07-30 20:00:00,1.363779228428272
2021-07-31 00:00:00,1.366249327448674
2021-07-31 04:00:00,1.3622009788755731
2021-07-31 08:00:00,1.3846337769528232
2021-07-31 12:00:00,1.3813054582327347
2021-07-31 16:00:00,1.3825561172046115
2021-07-31 20:00:00,1.4039857764808528
2021-08-01 00:00:00,1.3982808252441192
2021-08-01 04:00:00,1.391521301965784
2021-08-01 08:00:00,1.3893247485544151
2021-08-01 12:00:00,1.3922162398974194
2021-08-01 16:00:00,1.392938469450337
2021-08-01 20:00:00,1.3803806376022878
2021-08-02 00:00:00,1.386246944364381
2021-08-02 04:00:00,1.39186024321641
2021-08-02 08:00:00,1.38412601694149
2021-08-02 12:00:00,1.3772743119076827
2021-08-02 16:00:00,1.3757516357241746
2021-08-02 20:00:00,1.3711835182131658
2021-08-03 00:00:00,1.371341460184243
2021-08-03 04:00:00,1.3742446029562008
2021-08-03 08:00:00,1.3820359093161088
2021-08-03 12:00:00,1.3870907539443769
2021-08-03 16:00:00,1.3846181599285485
2021-08-03 20:00:00,1.3796028458949101
2021-08-04 00:00:00,1.3763097786771283
2021-08-04 04:00:00,1.37595775753154
2021-08-04 08:00:00,1.3817560968598475
2021-08-04 12:00:00,1.3910855289109607
2021-08-04 16:00:00,1.3989693135735337
2021-08-04 20:00:00,1.3948557864353586
2021-08-05 00:00:00,1.408294203114494
2021-08-05 04:00:00,1.4028943316053988
2021-08-05 08:00:00,1.4048366872705416
2021-08-05 12:00:00,1.4035469831218588
2021-08-05 16:00:00,1.4054505890364037
2021-08-05 20:00:00,1.4109036798151617
2021-08-06 00:00:00,1.3892436513350004
2021-08-06 04:00:00,1.405686758931899
2021-08-06 08:00:00,1.4023862901476314
2021-08-06 12:00:00,1.448252421804006
2021-08-06 16:00:00,1.4596277824123967
2021-08-06 20:00:00,1.4551106947536205
2021-08-07 00:00:00,1.4708263891857183
2021-08-07 04:00:00,1.4594618368263257
2021-08-07 08:00:00,1.472312891180592
2021-08-07 12:00:00,1.4564759766482822
2021-08-07 16:00:00,1.4609355355154297
2021-08-07 20:00:00,1.4725033333023116
2021-08-08 00:00:00,1.4639243854273047
2021-08-08 04:00:00,1.466730871949191
2021-08-08 08:00:00,1.4601017933068563
2021-08-08 12:00:00,1.4525053801651246
2021-08-08 16:00:00,1.448001920375735
2021-08-08 20:00:00,1.4505665870624302
2021-08-09 00:00:00,1.4451974436814092
2021-08-09 04:00:00,1.45156630578725
2021-08-09 08:00:00,1.4787235610995009
2021-08-09 12:00:00,1.4837452751019333
2021-08-09 16:00:00,1.4789703703254464
2021-08-09 20:00:00,1.4751094391263166
2021-08-10 00:00:00,1.4824250075038838
2021-08-10 04:00:00,1.485525627675216
2021-08-10 08:00:00,1.4889460142892388
2021-08-10 12:00:00,1.4814106836997476
2021-08-10 16:00:00,1.488122852702089
2021-08-10 20:00:00,1.4888508448445201
2021-08-11 00:00:00,1.4991692956879004
2021-08-11 04:00:00,1.5105392445352888
2021-08-11 08:00:00,1.5084276909204348
2021-08-11 12:00:00,1.5119451030546855
2021-08-11 16:00:00,1.5194802311500066
2021-08-11 20:00:00,1.4973711941847556
2021-08-12 00:00:00,1.5121769003421675
2021-08-12 04:00:00,1.4932771940637417
2021-08-12 08:00:00,1.484364571414609
2021-08-12 12:00:00,1.4716742743156221
2021-08-12 16:00:00,1.4838159074022375
2021-08-12 20:00:00,1.4846667716624007
2021-08-13 00:00:00,1.5025869239269902
2021-08-13 04:00:00,1.5163719597905139
2021-08-13 08:00:00,1.518402899144694
2021-08-13 12:00:00,1.5208439762752217
2021-08-13 16:00:00,1.5200418390636259
2021-08-13 20:00:00,1.5374960187002464
2021-08-14 00:00:00,1.530445311139695
2021-08-14 04:00:00,1.5339533060925825
2021-08-14 08:00:00,1.5270819306100043
2021-08-14 12:00:00,1.530046463206611
2021-08-14 16:00:00,1.5284532144873808
2021-08-14 20:00:00,1.5305543472817833
2021-08-15 00:00:00,1.5344643930013584
2021-08-15 04:00:00,1.5259710299001465
2021-08-15 08:00:00,1.5549331973974654
2021-08-15 12:00:00,1.564960237447164
2021-08-15 16:00:00,1.584601031922883
2021-08-15 20:00:00,1.587132603055589
2021-08-16 00:00:00,1.6104414504843174
2021-08-16 04:00:00,1.6217651920417377
2021-08-16 08:00:00,1.6217651920417377
2021-08-16 12:00:00,1.6217651920417377
2021-08-16 16:00:00,1.6217651920417377
2021-08-16 20:00:00,1.6217651920417377
2021-08-17 00:00:00,1.6217651920417377
2021-08-17 04:00:00,1.6217651920417377
2021-08-17 08:00:00,1.6217651920417377
2021-08-17 12:00:00,1.6217651920417377
2021-08-17 16:00:00,1.6217651920417377
2021-08-17 20:00:00,1.6217651920417377
2021-08-18 00:00:00,1.6217651920417377
2021-08-18 04:00:00,1.6217651920417377
2021-08-18 08:00:00,1.6217651920417377
2021-08-18 12:00:00,1.6217651920417377
2021-08-18 16:00:00,1.6217651920417377
2021-08-18 20:00:00,1.6217651920417377
2021-08-19 00:00:00,1.6217651920417377
2021-08-19 04:00:00,1.6217651920417377
2021-08-19 08:00:00,1.6217651920417377
2021-08-19 12:00:00,1.6217651920417377
2021-08-19 16:00:00,1.6217651920417377
2021-08-19 20:00:00,1.631760338204644
2021-08-20 00:00:00,1.641621596821829
2021-08-20 04:00:00,1.6382823767486048
2021-08-20 08:00:00,1.6374739150955684
2021-08-20 12:00:00,1.6735171363972563
2021-08-20 16:00:00,1.6666557608788526
2021-08-20 20:00:00,1.6763634259640845
2021-08-21 00:00:00,1.6721243287047207
2021-08-21 04:00:00,1.6759023333474694
2021-08-21 08:00:00,1.6654557027783428
2021-08-21 12:00:00,1.6733086954873178
2021-08-21 16:00:00,1.661871650004959
2021-08-21 20:00:00,1.6625089824503918
2021-08-22 00:00:00,1.6627561213672244
2021-08-22 04:00:00,1.6713187172194217
2021-08-22 08:00:00,1.669668877731449
2021-08-22 12:00:00,1.6521108019511734
2021-08-22 16:00:00,1.6521087051211147
2021-08-22 20:00:00,1.6673726156315423
2021-08-23 00:00:00,1.6908377006956556
2021-08-23 04:00:00,1.6882362128129265
2021-08-23 08:00:00,1.6909056659836665
2021-08-23 12:00:00,1.6841871088208487
2021-08-23 16:00:00,1.6808574122270719
2021-08-23 20:00:00,1.683287397990781
2021-08-24 00:00:00,1.6823238576812944
2021-08-24 04:00:00,1.687115890505624
2021-08-24 08:00:00,1.682766165243757
2021-08-24 12:00:00,1.6661801552368825
2021-08-24 16:00:00,1.665744628971642
2021-08-24 20:00:00,1.6584037147331472
2021-08-25 00:00:00,1.660217794017339
2021-08-25 04:00:00,1.6619288523171043
2021-08-25 08:00:00,1.6543481392038666
2021-08-25 12:00:00,1.6686124789008783
2021-08-25 16:00:00,1.6675888696238397
2021-08-25 20:00:00,1.6707508458593272
2021-08-26 00:00:00,1.6571963515026649
2021-08-26 04:00:00,1.6469114595491192
2021-08-26 08:00:00,1.6448397381734534
2021-08-26 12:00:00,1.6462771620543302
2021-08-26 16:00:00,1.655297323515341
2021-08-26 20:00:00,1.6538342225094482
2021-08-27 00:00:00,1.691909944275044
2021-08-27 04:00:00,1.6988166883286882
2021-08-27 08:00:00,1.7012880329124698
2021-08-27 12:00:00,1.7129019446480374
2021-08-27 16:00:00,1.7130929138749176
2021-08-27 20:00:00,1.7214273224455925
2021-08-28 00:00:00,1.7176900883237936
2021-08-28 04:00:00,1.7171165123171408
2021-08-28 08:00:00,1.7146132232258633
2021-08-28 12:00:00,1.717425111795303
2021-08-28 16:00:00,1.7148498142744064
2021-08-28 20:00:00,1.7177644039013453
2021-08-29 00:00:00,1.7076126642978113
2021-08-29 04:00:00,1.7117037855369446
2021-08-29 08:00:00,1.707240058908055
2021-08-29 12:00:00,1.7096262841416825
2021-08-29 16:00:00,1.7145023085683244
2021-08-29 20:00:00,1.7148650143240316
2021-08-30 00:00:00,1.7042346872016336
2021-08-30 04:00:00,1.7059237678141361
2021-08-30 08:00:00,1.70619103361546
2021-08-30 12:00:00,1.709511032077889
2021-08-30 16:00:00,1.7240160162698392
2021-08-30 20:00:00,1.7040038800893036
2021-08-31 00:00:00,1.705655216022078
2021-08-31 04:00:00,1.7203243888577804
2021-08-31 08:00:00,1.7275982021180656
2021-08-31 12:00:00,1.7205567472067747
2021-08-31 16:00:00,1.7221428971398656
2021-08-31 20:00:00,1.722203197732992
2021-09-01 00:00:00,1.7228000737876794
2021-09-01 04:00:00,1.7305733472704663
2021-09-01 08:00:00,1.7337656883736274
2021-09-01 12:00:00,1.7323948602224617
2021-09-01 16:00:00,1.7364686070573585
2021-09-01 20:00:00,1.7404680501489442
2021-09-02 00:00:00,1.7451196715839268
2021-09-02 04:00:00,1.746879071661354
2021-09-02 08:00:00,1.7481144488291311
2021-09-02 12:00:00,1.7448643248920144
2021-09-02 16:00:00,1.7434024598319404
2021-09-02 20:00:00,1.7427846194325134
2021-09-03 00:00:00,1.7439631614686155
2021-09-03 04:00:00,1.7428639100602048
2021-09-03 08:00:00,1.7481952759729775
2021-09-03 12:00:00,1.7505950366721754
2021-09-03 16:00:00,1.7504142368009967
2021-09-03 20:00:00,1.7470041350358614
2021-09-04 00:00:00,1.7485736921412889
2021-09-04 04:00:00,1.7481201242918376
2021-09-04 08:00:00,1.7462785401845116
2021-09-04 12:00:00,1.7461036210667713
2021-09-04 16:00:00,1.7466055567869045
2021-09-04 20:00:00,1.7462368384478062
2021-09-05 00:00:00,1.7446965368876324
2021-09-05 04:00:00,1.7459006943224713
2021-09-05 08:00:00,1.7479186644925855
2021-09-05 12:00:00,1.7480622146859999
2021-09-05 16:00:00,1.7509397952274572
2021-09-05 20:00:00,1.7533280143047574
2021-09-06 00:00:00,1.7533280143047574
2021-09-06 04:00:00,1.7533280143047574
2021-09-06 08:00:00,1.7533280143047574
2021-09-06 12:00:00,1.7533280143047574
2021-09-06 16:00:00,1.7533280143047574
2021-09-06 20:00:00,1.7533280143047574
2021-09-07 00:00:00,1.7533280143047574
2021-09-07 04:00:00,1.7533280143047574
2021-09-07 08:00:00,1.7533280143047574
2021-09-07 12:00:00,1.7533280143047574
2021-09-07 16:00:00,1.7533280143047574
2021-09-07 20:00:00,1.7533280143047574
2021-09-08 00:00:00,1.7533280143047574
2021-09-08 04:00:00,1.7533280143047574
2021-09-08 08:00:00,1.7533280143047574
2021-09-08 12:00:00,1.7533280143047574
2021-09-08 16:00:00,1.7533280143047574
2021-09-08 20:00:00,1.7533280143047574
2021-09-09 00:00:00,1.7533280143047574
2021-09-09 04:00:00,1.7533280143047574
2021-09-09 08:00:00,1.7533280143047574
2021-09-09 12:00:00,1.7533280143047574
2021-09-09 16:00:00,1.7533280143047574
2021-09-09 20:00:00,1.7533280143047574
2021-09-10 00:00:00,1.7533280143047574
2021-09-10 04:00:00,1.7533280143047574
2021-09-10 08:00:00,1.7533280143047574
2021-09-10 12:00:00,1.7533280143047574
2021-09-10 16:00:00,1.7533280143047574
2021-09-10 20:00:00,1.7533280143047574
2021-09-11 00:00:00,1.7533280143047574
2021-09-11 04:00:00,1.7533280143047574
2021-09-11 08:00:00,1.7533280143047574
2021-09-11 12:00:00,1.7533280143047574
2021-09-11 16:00:00,1.7533280143047574
2021-09-11 20:00:00,1.7533280143047574
2021-09-12 00:00:00,1.7533280143047574
2021-09-12 04:00:00,1.7533280143047574
2021-09-12 08:00:00,1.7533280143047574
2021-09-12 12:00:00,1.7533280143047574
2021-09-12 16:00:00,1.7533280143047574
2021-09-12 20:00:00,1.7533280143047574
2021-09-13 00:00:00,1.7533280143047574
2021-09-13 04:00:00,1.7533280143047574
2021-09-13 08:00:00,1.7533280143047574
2021-09-13 12:00:00,1.7533280143047574
2021-09-13 16:00:00,1.7533280143047574
2021-09-13 20:00:00,1.7533280143047574
2021-09-14 00:00:00,1.7533280143047574
2021-09-14 04:00:00,1.7533280143047574
2021-09-14 08:00:00,1.7533280143047574
2021-09-14 12:00:00,1.7533280143047574
2021-09-14 16:00:00,1.7533280143047574
2021-09-14 20:00:00,1.7533280143047574
2021-09-15 00:00:00,1.7538931173223815
2021-09-15 04:00:00,1.7553568330916118
2021-09-15 08:00:00,1.7600403870665131
2021-09-15 12:00:00,1.7694387501749487
2021-09-15 16:00:00,1.7719524193895098
2021-09-15 20:00:00,1.7862220150163657
2021-09-16 00:00:00,1.7675848758088453
2021-09-16 04:00:00,1.7924485501614653
2021-09-16 08:00:00,1.7845779171434033
2021-09-16 12:00:00,1.7858869875342596
2021-09-16 16:00:00,1.7684664602581341
2021-09-16 20:00:00,1.7736342512885968
2021-09-17 00:00:00,1.7745640438413695
2021-09-17 04:00:00,1.7654255569111144
2021-09-17 08:00:00,1.748716142141953
2021-09-17 12:00:00,1.7502177002440666
2021-09-17 16:00:00,1.7453874550648851
2021-09-17 20:00:00,1.7381636712615653
2021-09-18 00:00:00,1.755040155303391
2021-09-18 04:00:00,1.7729751010579056
2021-09-18 08:00:00,1.7682475751703433
2021-09-18 12:00:00,1.765419800713692
2021-09-18 16:00:00,1.7583899710959463
2021-09-18 20:00:00,1.7568332111925546
2021-09-19 00:00:00,1.7471578337573372
2021-09-19 04:00:00,1.7558469424625185
2021-09-19 08:00:00,1.7255659645640742
2021-09-19 12:00:00,1.7360413725532595
2021-09-19 16:00:00,1.7279421823546925
2021-09-19 20:00:00,1.7245998399317528
2021-09-20 00:00:00,1.6785575125194052
2021-09-20 04:00:00,1.655668248363382
2021-09-20 08:00:00,1.6363120476799728
2021-09-20 12:00:00,1.6363120476799728
2021-09-20 16:00:00,1.6363120476799728
2021-09-20 20:00:00,1.6363120476799728
2021-09-21 00:00:00,1.6363120476799728
2021-09-21 04:00:00,1.6363120476799728
2021-09-21 08:00:00,1.6363120476799728
2021-09-21 12:00:00,1.6363120476799728
2021-09-21 16:00:00,1.6363120476799728
2021-09-21 20:00:00,1.6363120476799728
2021-09-22 00:00:00,1.6363120476799728
2021-09-22 04:00:00,1.6363120476799728
2021-09-22 08:00:00,1.6363120476799728
2021-09-22 12:00:00,1.6363120476799728
2021-09-22 16:00:00,1.6363120476799728
2021-09-22 20:00:00,1.6508941298454738
2021-09-23 00:00:00,1.653042424262429
2021-09-23 04:00:00,1.6759882747490804
2021-09-23 08:00:00,1.6279389147288799
2021-09-23 12:00:00,1.6412821805682374
2021-09-23 16:00:00,1.6763006251642298
2021-09-23 20:00:00,1.679587644999753
2021-09-24 00:00:00,1.6402702643683302
2021-09-24 04:00:00,1.649657349278289
2021-09-24 08:00:00,1.5214465811685012
2021-09-24 12:00:00,1.5376688740891422
2021-09-24 16:00:00,1.544527345489264
2021-09-24 20:00:00,1.5540698510514472
2021-09-25 00:00:00,1.5491801242149237
2021-09-25 04:00:00,1.551924920581981
2021-09-25 08:00:00,1.5533205318961427
2021-09-25 12:00:00,1.5502412271884403
2021-09-25 16:00:00,1.5449629105877574
2021-09-25 20:00:00,1.5404323432389058
2021-09-26 00:00:00,1.5155388241086964
2021-09-26 04:00:00,1.480355929632723
2021-09-26 08:00:00,1.5041644085764474
2021-09-26 12:00:00,1.5073557681826786
2021-09-26 16:00:00,1.506435558229778
2021-09-26 20:00:00,1.505653367445836
2021-09-27 00:00:00,1.516618416886244
2021-09-27 04:00:00,1.5121003418254908
2021-09-27 08:00:00,1.5128649936848149
2021-09-27 12:00:00,1.5067779531374663
2021-09-27 16:00:00,1.5032563307353357
2021-09-27 20:00:00,1.4919343439718686
2021-09-28 00:00:00,1.4971218993226911
2021-09-28 04:00:00,1.487039547243629
2021-09-28 08:00:00,1.4913505554788407
2021-09-28 12:00:00,1.4831864950656317
2021-09-28 16:00:00,1.484897613276975
2021-09-28 20:00:00,1.477462630506152
2021-09-29 00:00:00,1.4926156732219902
2021-09-29 04:00:00,1.4958145137799652
2021-09-29 08:00:00,1.4950136656486865
2021-09-29 12:00:00,1.486212831970022
2021-09-29 16:00:00,1.4796524879451303
2021-09-29 20:00:00,1.4836877202864642
2021-09-30 00:00:00,1.5105451525549813
2021-09-30 04:00:00,1.5065773087802927
2021-09-30 08:00:00,1.497255425561259
2021-09-30 12:00:00,1.5018446866654447
2021-09-30 16:00:00,1.508006491031453
2021-09-30 20:00:00,1.512555027620909
2021-10-01 00:00:00,1.5104349860903288
2021-10-01 04:00:00,1.539705232880426
2021-10-01 08:00:00,1.5958714161132879
2021-10-01 12:00:00,1.596107651481531
2021-10-01 16:00:00,1.6051839519630622
2021-10-01 20:00:00,1.6071336002049443
2021-10-02 00:00:00,1.5999709967279399
2021-10-02 04:00:00,1.6020124628354344
2021-10-02 08:00:00,1.6031058699844725
2021-10-02 12:00:00,1.6115291461923051
2021-10-02 16:00:00,1.6165806891181134
2021-10-02 20:00:00,1.6126759225809941
2021-10-03 00:00:00,1.6144002809985796
2021-10-03 04:00:00,1.614270191498397
2021-10-03 08:00:00,1.6147934740494903
2021-10-03 12:00:00,1.6141640836389823
2021-10-03 16:00:00,1.6200067941076772
2021-10-03 20:00:00,1.6162187985110241
2021-10-04 00:00:00,1.6114913138712594
2021-10-04 04:00:00,1.6139233780674147
2021-10-04 08:00:00,1.6121380490400454
2021-10-04 12:00:00,1.6133781571334087
2021-10-04 16:00:00,1.6237526964501097
2021-10-04 20:00:00,1.6226825662929107
2021-10-05 00:00:00,1.6231405343354932
2021-10-05 04:00:00,1.6242406664806621
2021-10-05 08:00:00,1.6268748126616108
2021-10-05 12:00:00,1.6263348723168987
2021-10-05 16:00:00,1.6352911142080828
2021-10-05 20:00:00,1.6371990620377819
2021-10-06 00:00:00,1.6374397716995073
2021-10-06 04:00:00,1.6370750401095655
2021-10-06 08:00:00,1.6361452767457683
2021-10-06 12:00:00,1.6393560990814315
2021-10-06 16:00:00,1.6393560990814315
2021-10-06 20:00:00,1.6393560990814315
2021-10-07 00:00:00,1.6393560990814315
2021-10-07 04:00:00,1.6393560990814315
2021-10-07 08:00:00,1.6393560990814315
2021-10-07 12:00:00,1.6393560990814315
2021-10-07 16:00:00,1.6393560990814315
2021-10-07 20:00:00,1.6393560990814315
2021-10-08 00:00:00,1.6393560990814315
2021-10-08 04:00:00,1.6393560990814315
2021-10-08 08:00:00,1.6393560990814315
2021-10-08 12:00:00,1.6393560990814315
2021-10-08 16:00:00,1.6393560990814315
2021-10-08 20:00:00,1.6393560990814315
2021-10-09 00:00:00,1.6393560990814315
2021-10-09 04:00:00,1.6393560990814315
2021-10-09 08:00:00,1.6393560990814315
2021-10-09 12:00:00,1.6393560990814315
2021-10-09 16:00:00,1.6393560990814315
2021-10-09 20:00:00,1.6393560990814315
2021-10-10 00:00:00,1.6393560990814315
2021-10-10 04:00:00,1.6393560990814315
2021-10-10 08:00:00,1.6393560990814315
2021-10-10 12:00:00,1.6393560990814315
2021-10-10 16:00:00,1.6393560990814315
2021-10-10 20:00:00,1.6393560990814315
2021-10-11 00:00:00,1.6393560990814315
2021-10-11 04:00:00,1.6393560990814315
2021-10-11 08:00:00,1.6393560990814315
2021-10-11 12:00:00,1.6393560990814315
2021-10-11 16:00:00,1.6393560990814315
2021-10-11 20:00:00,1.6393560990814315
2021-10-12 00:00:00,1.6393560990814315
2021-10-12 04:00:00,1.6393560990814315
2021-10-12 08:00:00,1.6393560990814315
2021-10-12 12:00:00,1.6393560990814315
2021-10-12 16:00:00,1.6393560990814315
2021-10-12 20:00:00,1.6393560990814315
2021-10-13 00:00:00,1.6393560990814315
2021-10-13 04:00:00,1.6393560990814315
2021-10-13 08:00:00,1.6393560990814315
2021-10-13 12:00:00,1.6393560990814315
2021-10-13 16:00:00,1.6393560990814315
2021-10-13 20:00:00,1.6464741205948057
2021-10-14 00:00:00,1.661737313548169
2021-10-14 04:00:00,1.651737415505021
2021-10-14 08:00:00,1.6701536371773464
2021-10-14 12:00:00,1.6766290282704117
2021-10-14 16:00:00,1.680745418048074
2021-10-14 20:00:00,1.675154599279364
2021-10-15 00:00:00,1.69877694387446
2021-10-15 04:00:00,1.6967037929909121
2021-10-15 08:00:00,1.697902467437821
2021-10-15 12:00:00,1.7057049749190043
2021-10-15 16:00:00,1.7223575703085883
2021-10-15 20:00:00,1.732045741964907
2021-10-16 00:00:00,1.7169141767910592
2021-10-16 04:00:00,1.7163593555386347
2021-10-16 08:00:00,1.7355574419173567
2021-10-16 12:00:00,1.723862605101995
2021-10-16 16:00:00,1.7145912990035903
2021-10-16 20:00:00,1.7119834031578927
2021-10-17 00:00:00,1.731269843003058
2021-10-17 04:00:00,1.7289376361420572
2021-10-17 08:00:00,1.7318348256046587
2021-10-17 12:00:00,1.717947664557242
2021-10-17 16:00:00,1.7102100150865793
2021-10-17 20:00:00,1.7197088539085286
2021-10-18 00:00:00,1.7199864729981291
2021-10-18 04:00:00,1.7155470558020918
2021-10-18 08:00:00,1.7027079901812032
2021-10-18 12:00:00,1.703542398734225
2021-10-18 16:00:00,1.7022587758248813
2021-10-18 20:00:00,1.7032825273076861
2021-10-19 00:00:00,1.7127404125895265
2021-10-19 04:00:00,1.7091776803259606
2021-10-19 08:00:00,1.7062020935634494
2021-10-19 12:00:00,1.6998941908430094
2021-10-19 16:00:00,1.7000836222861766
2021-10-19 20:00:00,1.7085753935736776
2021-10-20 00:00:00,1.7056722505970356
2021-10-20 04:00:00,1.7087704194928992
2021-10-20 08:00:00,1.719635688328874
2021-10-20 12:00:00,1.7568797729840941
2021-10-20 16:00:00,1.7746065191212186
2021-10-20 20:00:00,1.7928805746316538
2021-10-21 00:00:00,1.8074615422283076
2021-10-21 04:00:00,1.8081491836242003
2021-10-21 08:00:00,1.8156063873177153
2021-10-21 12:00:00,1.7907989273369285
2021-10-21 16:00:00,1.7918187838997506
2021-10-21 20:00:00,1.7965134192290944
2021-10-22 00:00:00,1.8179121513294179
2021-10-22 04:00:00,1.81603493881802
2021-10-22 08:00:00,1.8133049836294182
2021-10-22 12:00:00,1.791174501465788
2021-10-22 16:00:00,1.7930503264279618
2021-10-22 20:00:00,1.7915783073103289
2021-10-23 00:00:00,1.7985752439267586
2021-10-23 04:00:00,1.7973588876900983
2021-10-23 08:00:00,1.800552263479856
2021-10-23 12:00:00,1.8071585545515079
2021-10-23 16:00:00,1.8069439028695298
2021-10-23 20:00:00,1.8188433212196398
2021-10-24 00:00:00,1.8139799750057726
2021-10-24 04:00:00,1.808509694689089
2021-10-24 08:00:00,1.7986640583594509
2021-10-24 12:00:00,1.7948005004852423
2021-10-24 16:00:00,1.8004693850207636
2021-10-24 20:00:00,1.80608060800376
2021-10-25 00:00:00,1.8135941165827232
2021-10-25 04:00:00,1.8234060007557804
2021-10-25 08:00:00,1.8210589087826434
2021-10-25 12:00:00,1.8425934232375145
2021-10-25 16:00:00,1.8280129625983659
2021-10-25 20:00:00,1.8375177260511382
2021-10-26 00:00:00,1.8343145879746785
2021-10-26 04:00:00,1.8267739081186403
2021-10-26 08:00:00,1.8325083305040744
2021-10-26 12:00:00,1.825056430719642
2021-10-26 16:00:00,1.8229007174822218
2021-10-26 20:00:00,1.7917678043739513
