symbol,direction,side,signal_time,entry_time,exit_time,raw_entry_price,entry_price,raw_exit_price,exit_price,exit_reason,quantity,final_quantity,initial_notional,entry_equity,nominal_pct,gross_pnl,net_pnl,entry_fee,exit_fee,total_fees,entry_slippage_cost,exit_slippage_cost,total_slippage_cost,funding_cost,expectancy_r,holding_bars,holding_days
LTC,-1,SHORT,2022-08-20 04:00:00,2022-08-20 08:00:00,2022-08-24 12:00:00,55.04,54.98496,56.43711849,56.49355560849,ADX_EXIT,215.52410525723027,215.52410525723027,11850.584306604596,94804.67445283677,0.125,-301.1127124955835,-344.9950229484831,11.850584306604597,12.17572302531939,24.026307331923988,11.862446753357567,12.163559465852554,24.02600621921012,-4.170003098234498,-0.029112068571691407,25,4.166666666666667
ETH,-1,SHORT,2022-08-27 00:00:00,2022-08-27 04:00:00,2022-09-01 16:00:00,1501.20277824,1499.70157546176,1535.33,1536.8653299999999,ADX_EXIT,7.955564182859115,7.955564182859115,11930.972138720965,95447.77710976772,0.125,-271.5013030943453,-339.70877728864866,11.930972138720964,12.226630773225954,24.157602911946917,11.942915053774623,12.214416356868535,24.15733141064316,19.892539871713257,-0.02847284976771947,33,5.5
DOGE,-1,SHORT,2022-08-27 16:00:00,2022-08-27 20:00:00,2022-09-05 20:00:00,0.06303889,0.06297585111,0.06192053,0.06198245053,ADX_EXIT,190086.04547144988,190086.04547144988,11970.830497698716,95766.64398158973,0.125,212.58462981345048,168.6652639277908,11.970830497698717,11.781998909877471,23.752829407576186,11.982813311010796,11.770228681195386,23.75304199220618,-3.5865055141227087,0.014089687758941634,54,9.0
LTC,-1,SHORT,2022-09-02 20:00:00,2022-09-03 00:00:00,2022-09-08 20:00:00,60.97555381,60.91457825619,58.36,58.41835999999999,TREND_EXIT,195.71582201197728,195.71582201197728,11921.946755923143,95375.57404738515,0.125,511.90526394070935,462.8039016626336,11.921946755923143,11.433397347991612,23.355344103914753,11.933880636560328,11.421975372617684,23.355856009178012,2.3901621649829505,0.038819490737341214,35,5.833333333333333
ADA,-1,SHORT,2022-09-04 04:00:00,2022-09-04 08:00:00,2022-09-11 00:00:00,0.49128112,0.49078983888,0.51177784,0.5122896178399999,TREND_EXIT,24351.99455460631,24351.99455460631,11951.711483861867,95613.69187089494,0.125,-499.13601382729087,-537.6151070838924,11.951711483861867,12.475273984021026,24.426985467882893,11.963675159021376,12.462811172845598,24.426486331866975,-10.374378543148287,-0.04498226951092505,40,6.666666666666667
SOL,-1,SHORT,2022-09-09 04:00:00,2022-09-09 08:00:00,2022-09-09 16:00:00,35.36,35.32464,34.95,34.98495,TREND_EXIT,338.738051134478,338.738051134478,11965.799710627027,95726.39768501621,0.125,138.88260096513483,92.43328458592316,11.965799710627026,11.850733782037155,23.81653349266418,11.977777488114183,11.838894887148289,23.81667237526247,-1.1838894887150007,0.0077247895519955605,2,0.3333333333333333
XRP,-1,SHORT,2022-09-09 20:00:00,2022-09-10 00:00:00,2022-09-10 04:00:00,0.3565784,0.35622182160000004,0.3546,0.3549546,TREND_EXIT,33540.05906411916,33540.05906411916,11947.700936392119,95581.60749113695,0.125,66.35565285245305,18.649788125855842,11.947700936392119,11.905198249080792,23.85289918547291,11.95966059698823,11.893304944136075,23.852965541124306,0.0,0.0015609520379815912,1,0.16666666666666666
XRP,-1,SHORT,2022-09-10 12:00:00,2022-09-10 16:00:00,2022-09-10 20:00:00,0.35562453,0.35526890547,0.357,0.3573569999999999,TREND_EXIT,33531.89199096158,33531.89199096158,11912.83856596718,95302.70852773744,0.125,-46.12211147680759,-93.91345513905617,11.912838565967181,11.982856326214055,23.895694892181236,11.924763329296045,11.970885440771296,23.89564877006734,0.0,-0.007883381833726,1,0.16666666666666666
ADA,-1,SHORT,2022-09-12 04:00:00,2022-09-12 08:00:00,2022-09-12 12:00:00,0.51041369,0.50990327631,0.51557733,0.5160929073299999,TREND_EXIT,23349.657323799485,23349.657323799485,11906.066770121144,95248.53416096915,0.125,-120.56922454346194,-168.48242258127766,11.906066770121145,12.050592533398902,23.95665930352005,11.917984754877057,12.038553979418575,23.956538734295634,0.0,-0.014150972427274852,1,0.16666666666666666
DOGE,-1,SHORT,2022-09-13 20:00:00,2022-09-14 00:00:00,2022-09-14 04:00:00,0.0596,0.0595404,0.06051686,0.06057737685999999,TREND_EXIT,199612.47266223413,199612.47266223413,11885.006467298484,95080.05173838788,0.125,-183.01669168509568,-230.97052156783246,11.885006467298485,12.091999982416603,23.977006449715088,11.89690337066914,12.079920062352533,23.97682343302167,0.0,-0.01943377331794865,1,0.16666666666666666
