label,symbol,signal_time,entry_time,exit_time,exit_reason,raw_entry_price,entry_price,raw_exit_price,exit_price,quantity,final_quantity,initial_notional,entry_equity,gross_pnl,net_pnl,entry_fee,exit_fee,total_fees,entry_slippage_cost,exit_slippage_cost,total_slippage_cost,funding_cost,holding_bars
p1-06_strategy,ETH,2020-04-20 20:00:00,2020-04-21 00:00:00,2020-04-21 04:00:00,GATE_OFF,170.21,170.38020999999998,171.78,171.60822,161.43721035008053,161.43721035008053,27505.70580126089,82517.11740378267,253.45642024962532,143.0368505708005,27.50570580126089,27.703952309942895,55.20965811120379,27.478227573682183,27.731683993938848,55.209911567621035,0.0,1
p1-06_strategy,ETH,2020-04-23 00:00:00,2020-04-23 04:00:00,2020-05-05 08:00:00,GATE_OFF,182.42,182.60241999999997,208.45,208.24155,150.89276884419803,150.89276884419803,27553.384751451158,82660.15425435347,3927.7387730144746,3615.6027627019366,27.55338475145116,31.422144067907507,58.975528819358665,27.52585889255546,31.45359766557295,58.979456558128405,194.18102493505123,73
p1-06_strategy,BTC,2020-05-07 16:00:00,2020-05-07 20:00:00,2020-05-09 00:00:00,GATE_OFF,9863.93,9873.79393,9800.02,9790.21998,2.9126175689137357,2.9126175689137357,28758.5856723518,86275.75701705541,-186.14538882927644,-342.4948913655985,28.758585672351803,28.51516671727828,57.27375238963008,28.729855816533888,28.543710427707694,57.27356624424158,41.80218390245042,7
p1-06_strategy,BTC,2020-05-26 20:00:00,2020-05-27 00:00:00,2020-06-04 08:00:00,GATE_OFF,8841.0,8849.840999999999,9649.59,9639.94041,3.23671585834856,3.23671585834856,28644.420708563273,85933.26212568983,2617.1760759020626,2427.188180513847,28.644420708563274,31.201747998582118,59.846168707145395,28.615804903654862,31.23298097956459,59.84878588321945,70.29294079785105,50
p1-06_strategy,ETH,2020-05-29 20:00:00,2020-05-30 00:00:00,2020-05-30 04:00:00,GATE_OFF,220.63,220.85062999999997,222.69,222.46731,132.47904062182798,132.47904062182798,29258.0795831263,87774.2387493789,272.90682368096594,155.44588001085583,29.2580795831263,29.4722557985188,58.7303353816451,29.228850732390125,29.501757556074878,58.73060828846501,0.0,1
p1-06_strategy,ETH,2020-05-30 04:00:00,2020-05-30 08:00:00,2020-06-01 00:00:00,GATE_OFF,232.15,232.38214999999997,231.56,231.32844,126.5977417526157,126.5977417526157,29419.0554136176,88257.1662408528,-74.69266763404369,-207.09676290706435,29.4190554136176,29.28565810715546,58.704713520773055,29.389665747864882,29.314973080235916,58.7046388281008,14.994742924146816,10
p1-06_strategy,ETH,2020-06-01 00:00:00,2020-06-01 04:00:00,2020-06-05 00:00:00,GATE_OFF,238.79,239.02878999999996,243.22,242.97678,122.8908287929259,122.8908287929259,29374.446108470234,88123.3383254107,544.4063715526626,380.25990020568213,29.374446108470234,29.859617871636424,59.234063980106654,29.34510100745861,29.88950737901642,59.23460838647503,45.67779898039874,23
p1-06_strategy,BTC,2020-06-13 00:00:00,2020-06-13 04:00:00,2020-07-02 04:00:00,GATE_OFF,9408.54,9417.94854,9237.88,9228.642119999999,3.139008420883175,3.139008420883175,29563.019774504402,88689.05932351321,-535.7031771079278,-761.5697490047645,29.563019774504404,28.968785327997153,58.53180510250156,29.5334862882116,28.997783111110106,58.5312693993217,108.8034973950134,114
p1-06_strategy,ETH,2020-06-14 16:00:00,2020-06-14 20:00:00,2020-06-30 16:00:00,GATE_OFF,234.95,235.18494999999996,226.37,226.14363,125.53432839631392,125.53432839631392,29523.784747170666,88571.354241512,-1077.0845376403715,-1332.2381542889223,29.523784747170666,28.38878871315451,57.91257346032518,29.494290456710107,28.41720591907394,57.91149637578405,139.3295468124416,95
p1-06_strategy,BTC,2020-07-03 20:00:00,2020-07-04 00:00:00,2020-07-07 20:00:00,GATE_OFF,9057.79,9066.84779,9238.5,9229.2615,3.183585351303206,3.183585351303206,28865.083806739847,86595.25142021955,575.3057088339996,426.7138832153858,28.865083806739847,29.382141714746655,58.2472255214865,28.836247559177263,29.411553268013,58.24780082719026,32.09679926993698,23
p1-06_strategy,ETH,2020-07-07 04:00:00,2020-07-07 08:00:00,2020-07-11 08:00:00,GATE_OFF,237.03,237.26702999999998,240.47,240.22953,122.44795790498596,122.44795790498596,29052.863301681038,87158.58990504312,421.2209751931514,267.8710730802405,29.05286330168104,29.41561537697456,58.4684786786556,29.023839462215868,29.445060437410472,58.46889989962634,36.41252353462896,24
p1-06_strategy,BTC,2020-07-17 04:00:00,2020-07-17 08:00:00,2020-07-19 04:00:00,GATE_OFF,9109.94,9119.049939999999,9153.41,9144.256589999999,3.190750387041421,3.190750387041421,29096.612125505046,87289.83637651514,138.7019193246885,7.548911690093796,29.096612125505047,29.177040253748565,58.27365237925361,29.06754458091921,29.20624650025138,58.273791081170586,14.605564174170496,11
p1-06_strategy,BTC,2020-07-21 20:00:00,2020-07-22 00:00:00,2020-08-06 08:00:00,GATE_OFF,9390.0,9399.39,11628.51,11616.88149,3.0958528616646133,3.0958528616646133,29099.128429401746,87297.38528820525,6930.097589364854,6144.611587720123,29.09912842940175,35.96415580443518,65.06328423383692,29.070058371028917,36.000155960396995,65.07021433142592,655.3525030794691,92
p1-06_strategy,ETH,2020-07-22 16:00:00,2020-07-22 20:00:00,2020-08-09 04:00:00,GATE_OFF,245.19,245.43518999999998,394.86,394.46514,118.40673735525144,118.40673735525144,29061.18008006623,87183.5402401987,17721.936379960487,16244.086351163616,29.061180080066233,46.70733022778249,75.76851030784873,29.032147932131682,46.754084312093894,75.78623224422557,1326.295286244796,104
p1-06_strategy,BTC,2020-08-11 20:00:00,2020-08-12 00:00:00,2020-08-15 20:00:00,GATE_OFF,11392.09,11403.48209,11837.1,11825.2629,3.20621608854239,3.20621608854239,36562.027742362996,109686.083227089,1426.7982215622496,1199.8178887960764,36.562027742363,37.91434816122344,74.47637590358644,36.52550224012086,37.952300461687194,74.47780270180806,78.02615416077882,23
p1-06_strategy,ETH,2020-08-12 12:00:00,2020-08-12 16:00:00,2020-08-17 08:00:00,GATE_OFF,385.09,385.4750899999999,423.6,423.1764,95.30493043998638,95.30493043998638,36737.67663879748,110213.02991639245,3670.19287124388,3048.8887595258993,36.73767663879748,40.33079736584385,77.06847400464133,36.700975663128084,40.3711685343803,77.07214419750838,467.1634935158311,28
p1-06_strategy,ETH,2020-08-21 12:00:00,2020-08-21 16:00:00,2020-08-28 04:00:00,GATE_OFF,404.21,404.61420999999996,387.39,387.00261,93.86290039542523,93.86290039542523,37978.26329180366,113934.78987541099,-1578.7739846510517,-1841.5741839540112,37.978263291803664,36.325187435199595,74.30345072700325,37.940322968832746,36.3615489841821,74.30187195301485,114.19487662294162,39
p1-06_strategy,BTC,2020-08-21 20:00:00,2020-08-22 00:00:00,2020-08-25 00:00:00,GATE_OFF,11531.23,11542.761229999998,11748.19,11736.44181,3.2437975573030142,3.2437975573030142,37442.38068240593,112327.14204721779,703.7743180324651,518.6828789528705,37.44238068240593,38.07064127470697,75.5130219571129,37.40497570669498,38.10875002473251,75.51372573142748,34.064691391054254,18
p1-06_strategy,BTC,2020-08-25 16:00:00,2020-08-25 20:00:00,2020-08-30 04:00:00,GATE_OFF,11294.0,11305.293999999998,11612.61,11600.99739,3.3013163550409854,3.3013163550409854,37322.35198074672,111967.05594224016,1051.8324038796102,845.3972935498037,37.32235198074672,38.29856241839479,75.6209143991415,37.285066913826455,38.336899317712934,75.62196623153939,55.19222969912563,26
p1-06_strategy,ETH,2020-08-30 20:00:00,2020-08-31 00:00:00,2020-09-12 12:00:00,GATE_OFF,428.94,429.36893999999995,370.79,370.41921,88.08065767710141,88.08065767710141,37819.09862131989,113457.29586395969,-5121.890243923444,-5450.572939481309,37.819098621319895,32.626767633032344,70.44586625435224,37.78131730401188,32.65942706009239,70.44074436410426,187.796084939407,75
p1-06_strategy,BTC,2020-09-03 04:00:00,2020-09-03 08:00:00,2020-09-12 08:00:00,GATE_OFF,11400.44,11411.84044,10343.97,10333.62603,3.329282162592274,3.329282162592274,37993.23681924117,113979.7104577235,-3517.2867263138637,-3759.721674023284,37.99323681924117,34.40355681657821,72.39679363581938,37.95528153770158,34.43799481138927,72.39327634909085,97.64487772451008,54
p1-06_strategy,ETH,2020-09-21 16:00:00,2020-09-21 20:00:00,2020-09-29 08:00:00,GATE_OFF,345.42,345.76542,355.01,354.65499,100.49877288717406,100.49877288717406,34749.00041681835,104247.00125045507,963.7832319879967,776.5764293355968,34.749000416818355,35.64239129331298,70.39139171013133,34.714286130686666,35.678069362674954,70.39235549336162,46.423055448906894,45
p1-06_strategy,BTC,2020-09-22 00:00:00,2020-09-22 04:00:00,2020-09-26 12:00:00,GATE_OFF,10449.94,10460.38994,10709.93,10699.22007,3.313429650255762,3.313429650255762,34659.766180433086,103979.29854129926,861.4585747699947,708.2750780841432,34.65976618043309,35.45111301454953,70.11087919498262,34.62514103938908,35.48659961416666,70.11174065355573,12.960876837313368,26
p1-06_strategy,ETH,2020-10-08 00:00:00,2020-10-08 04:00:00,2020-10-15 20:00:00,GATE_OFF,339.17,339.50917,378.3,377.9217,103.80853901322193,103.80853901322193,35243.950919291594,105731.85275787479,4062.028131587374,3807.899645483221,35.24395091929159,39.23149953839315,74.47545045768474,35.20874217711109,39.27077030870438,74.47951248581546,105.17352316065302,46
p1-06_strategy,BTC,2020-10-09 20:00:00,2020-10-10 00:00:00,2020-10-16 20:00:00,GATE_OFF,11050.64,11061.690639999999,11308.23,11296.921769999999,3.2641736106846686,3.2641736106846686,36107.2786766456,108321.83602993679,840.8184803762643,620.4445643444726,36.1072786766456,36.87511392360314,72.98239260024874,36.071207469174716,36.91202594955448,72.9832334187292,74.40829001281378,41
p1-06_strategy,BTC,2020-10-20 00:00:00,2020-10-20 04:00:00,2020-11-04 16:00:00,GATE_OFF,11741.0,11752.740999999998,13911.47,13897.558529999998,3.1243831252557017,3.1243831252557017,36720.06565590081,110160.19696770245,6781.379841873741,6595.6695388718745,36.72006565590081,43.421297353385434,80.14136300928624,36.68338227362147,43.4647621155038,80.14814438912526,25.42079560345462,93
p1-06_strategy,ETH,2020-10-22 04:00:00,2020-10-22 08:00:00,2020-10-26 12:00:00,GATE_OFF,395.08,395.47507999999993,405.11,404.70489000000003,95.43238022680326,95.43238022680326,37741.12820478543,113223.38461435631,957.1867736748395,649.9305261356046,37.74112820478543,38.62195094212659,76.36307914691201,37.703424780000695,38.66061155367829,76.36403633367898,154.52913205864394,25
p1-06_strategy,ETH,2020-10-27 04:00:00,2020-10-27 08:00:00,2020-10-28 04:00:00,GATE_OFF,394.23,394.62422999999995,405.8,405.3942,97.17457341491018,97.17457341491018,38347.4412094374,115042.32362831221,1124.3098144105102,955.5839102464245,38.3474412094374,39.39400844987878,77.74144965931617,38.30913207735386,39.433441891770485,77.74257396912435,13.241880535645082,5
p1-06_strategy,BTC,2020-11-05 08:00:00,2020-11-05 12:00:00,2020-11-10 16:00:00,GATE_OFF,14717.61,14732.327609999998,15167.12,15151.95288,2.6780421052320134,2.6780421052320134,39453.79364765211,118361.38094295636,1203.806706722843,934.1256819321015,39.45379364765211,40.57756778913147,80.03136143678358,39.41437926837804,40.618185975106755,80.0325652434848,109.61709811047285,31
p1-06_strategy,ETH,2020-11-06 00:00:00,2020-11-06 04:00:00,2020-11-15 08:00:00,GATE_OFF,426.69,427.11668999999995,460.81,460.34919,93.79591601359347,93.79591601359347,40061.80118324403,120185.4035497321,3200.3166543838097,2610.288658229055,40.061801183244036,43.17887396216579,83.24067514540982,40.021779403835595,43.22209605822221,83.24387546205782,423.5434455472871,55
p1-06_strategy,BTC,2020-11-12 20:00:00,2020-11-13 00:00:00,2020-11-15 12:00:00,GATE_OFF,16291.85,16308.141849999998,15953.73,15937.77627,2.4981392074704623,2.4981392074704623,40740.00855647487,122220.02566942462,-844.6708288299147,-1031.681674139707,40.740008556474876,39.814783779979344,80.55479233645423,40.69930924722214,39.85463841839591,80.55394766561804,25.902105307720014,15
p1-06_strategy,BTC,2020-11-17 12:00:00,2020-11-17 16:00:00,2020-11-25 00:00:00,GATE_OFF,17321.55,17338.871549999996,19160.0,19140.84,2.323759714512252,2.323759714512252,40291.371202992595,120874.1136089778,4272.11604714505,3597.1621875291335,40.29137120299259,44.478712893924694,84.77008409691729,40.25112008290257,44.52323613005441,84.77435621295697,505.40941930604413,44
p1-06_strategy,ETH,2020-11-21 12:00:00,2020-11-21 16:00:00,2020-12-03 04:00:00,GATE_OFF,537.11,537.64711,595.24,594.64476,76.90579261506375,76.90579261506375,41348.17714174837,124044.53142524512,4470.533724713655,3563.81266897779,41.34817714174837,45.73162659219436,87.07980373394273,41.306870271475674,45.777403996189754,87.08427426766542,732.5569777342569,69
p1-06_strategy,BTC,2020-11-26 16:00:00,2020-11-26 20:00:00,2020-12-02 16:00:00,GATE_OFF,16516.86,16533.37686,18891.57,18872.67843,2.4398965419527223,2.4398965419527223,40339.72902751516,121019.1870825455,5794.046717140547,5498.041311288901,40.33972902751516,46.047382838742735,86.3871118662579,40.29942959791657,46.09347631505724,86.39290591297382,123.22538807241386,35
p1-06_strategy,BTC,2020-12-09 04:00:00,2020-12-09 08:00:00,2020-12-24 16:00:00,GATE_OFF,17924.06,17941.98406,23232.12,23208.88788,2.4808317246339446,2.4808317246339446,44511.04325892454,133533.12977677363,13168.40364426045,12446.340021063243,44.51104325892454,57.57734534617626,102.08838860510079,44.46657668223623,57.63498032650419,102.10155700874043,517.8736775833654,92
p1-06_strategy,ETH,2020-12-11 08:00:00,2020-12-11 12:00:00,2020-12-13 04:00:00,GATE_OFF,538.93,539.4689299999999,565.45,564.88455,82.01363741479041,82.01363741479041,44243.80922156494,132731.4276646948,2175.0016642402497,1971.0538019642872,44.24380922156494,46.32823666491704,90.57204588648199,44.1996096119478,46.374611276197776,90.57422088814558,22.801595501334862,10
p1-06_strategy,ETH,2020-12-16 20:00:00,2020-12-17 00:00:00,2020-12-31 16:00:00,GATE_OFF,637.18,637.8171799999999,736.0,735.264,75.13123695505004,75.13123695505004,47919.9936845818,143759.9810537454,7424.468835898049,6217.470752099161,47.919993684581804,55.241293808517916,103.16128749309972,47.872121563014574,55.29659039891608,103.16871196193065,1000.6680843438579,88
p1-06_strategy,BTC,2020-12-26 12:00:00,2020-12-26 16:00:00,2021-01-15 08:00:00,GATE_OFF,25629.99,25655.61999,38473.07,38434.59693,1.9063836072506308,1.9063836072506308,48909.45338278759,146728.3601483628,24483.837178608424,21151.68097987597,48.909453382787596,73.27108553863742,122.18053892142501,48.860592789993085,73.34442996860604,122.20502275859911,3087.7706370524334,118
p1-06_strategy,ETH,2021-01-03 20:00:00,2021-01-04 00:00:00,2021-01-10 16:00:00,GATE_OFF,978.33,979.30833,1303.4,1302.0966,56.92714635870725,56.92714635870725,55749.228632211176,167247.68589663354,18505.30746682497,16122.295790167775,55.74922863221118,74.1246437213751,129.87387235358628,55.69353509710919,74.19884256393962,129.8923776610488,2123.245426642557,40
p1-06_strategy,ETH,2021-01-11 16:00:00,2021-01-11 20:00:00,2021-01-15 00:00:00,GATE_OFF,984.15,985.1341499999999,1231.89,1230.65811,60.95536878260086,60.95536878260086,60049.215413584025,180147.64624075207,15101.083062201544,14549.817949967632,60.04921541358402,75.01521894034859,135.0644343539326,59.98922618738968,75.09030924959947,135.07953543698915,281.1211424429897,19
p1-06_strategy,BTC,2021-01-21 12:00:00,2021-01-21 16:00:00,2021-01-26 12:00:00,GATE_OFF,31384.19,31415.574189999996,31798.65,31766.85135,2.185665277844702,2.185665277844702,68663.92969063719,205991.7890719116,905.8708310555213,446.4247027526845,68.66392969063719,69.4317039821491,138.09563367278628,68.59533435627444,69.50120518733782,138.09653954361227,183.25395508643834,29
p1-06_strategy,ETH,2021-02-03 08:00:00,2021-02-03 12:00:00,2021-02-14 08:00:00,GATE_OFF,1537.93,1539.4679299999998,1831.63,1829.7983700000002,44.69903957329471,44.69903957329471,68812.73792488809,206438.2137746643,13128.10792267666,9381.79599589709,68.8127379248881,81.79022975178016,150.60296767666824,68.7439939309452,81.87210185362953,150.61609578457472,3445.092863318329,65
p1-06_strategy,BTC,2021-02-06 00:00:00,2021-02-06 04:00:00,2021-02-16 00:00:00,GATE_OFF,39386.92,39426.306919999995,47911.1,47863.1889,1.791476164361884,1.791476164361884,70631.28909599599,211893.867287988,15270.865290730286,12092.372636288907,70.631289095996,85.7457620647003,156.37705116069628,70.56072836762334,85.83159365835424,156.3923220259776,2865.723281254705,59
p1-06_strategy,BTC,2021-02-17 12:00:00,2021-02-17 16:00:00,2021-03-03 08:00:00,GATE_OFF,51169.97,51221.13997,49752.97,49703.21703,1.483192177685083,1.483192177685083,75970.79413561674,227912.38240685023,-2101.683315779763,-4149.347672361477,75.97079413561674,73.71942270468,149.69021684029673,75.8948992363735,73.79321592060263,149.68811515697615,1748.286024584441,82
p1-06_strategy,ETH,2021-02-20 00:00:00,2021-02-20 04:00:00,2021-03-04 08:00:00,GATE_OFF,2018.43,2020.44843,1571.56,1569.9884399999999,38.57438086442161,38.57438086442161,77937.54725574268,233812.64176722808,-17237.733576884093,-18530.34133626437,77.93754725574269,60.56133203729914,138.49887929304182,77.85968756816884,60.62195399129392,138.48164155946276,1015.6272385277716,73
p1-06_strategy,ETH,2021-03-09 04:00:00,2021-03-09 08:00:00,2021-03-12 12:00:00,GATE_OFF,1812.26,1814.0722599999997,1773.92,1772.14608,37.711230863211654,37.711230863211654,68410.8977994081,205232.69339822434,-1445.8485912955316,-2207.2623502267525,68.4108977994081,66.82980994621555,135.24070774562364,68.3425552441525,66.89670665287179,135.23926189702428,490.9337892885729,19
p1-06_strategy,BTC,2021-03-09 12:00:00,2021-03-09 16:00:00,2021-03-21 04:00:00,GATE_OFF,54097.03,54151.127029999996,57790.0,57732.21,1.2667265240577033,1.2667265240577033,68594.66891651903,205784.00674955713,4677.983051549378,3077.8717561524722,68.59466891651904,73.13092169946937,141.7255906159884,68.52614277374171,73.20412582529578,141.7302685990375,1316.6554361818794,69
p1-06_strategy,ETH,2021-03-17 08:00:00,2021-03-17 12:00:00,2021-03-18 12:00:00,GATE_OFF,1759.71,1761.4697099999998,1799.64,1797.8403600000001,38.37425115501397,38.37425115501397,67595.08105348962,202785.24316046888,1532.2838486197104,1120.8004361155656,67.59508105348962,68.99077751126075,136.58585856475037,67.52755349998249,69.05983734860757,136.58739084859008,138.31016309080428,6
p1-06_strategy,ETH,2021-03-23 08:00:00,2021-03-23 12:00:00,2021-03-28 16:00:00,GATE_OFF,1687.34,1689.0273399999996,1709.01,1707.30099,40.89614149175851,40.89614149175851,69074.7010800885,207224.10324026554,886.21938612641,334.7187261212037,69.0747010800885,69.82202285605938,138.89672393614788,69.00569538469243,69.89191477083163,138.89761015552406,273.7063259135344,31
p1-06_strategy,BTC,2021-03-24 00:00:00,2021-03-24 04:00:00,2021-03-27 20:00:00,GATE_OFF,54350.54,54404.89053999999,55765.01,55709.24499,1.2663253687480387,1.2663253687480387,68894.29307476217,206682.87922428653,1791.1792443330398,1416.098748594559,68.89429307476217,70.54603020463658,139.44032327939874,68.82546760714513,70.61664685149161,139.44211445863675,96.19805800044534,22
