datetime,scale,sigma_annualized,prior_return_count
2022-02-04 20:00:00,1.0,0.0,4594
2022-02-05 00:00:00,1.0,0.0,4595
2022-02-05 04:00:00,1.0,0.0,4596
2022-02-05 08:00:00,1.0,0.0,4597
2022-02-05 12:00:00,1.0,0.0,4598
2022-02-05 16:00:00,1.0,0.0,4599
2022-02-05 20:00:00,1.0,0.0,4600
2022-02-06 00:00:00,1.0,0.0,4601
2022-02-06 04:00:00,1.0,0.0,4602
2022-02-06 08:00:00,1.0,0.0,4603
2022-02-06 12:00:00,1.0,0.0,4604
2022-02-06 16:00:00,1.0,0.0,4605
2022-02-06 20:00:00,1.0,0.0,4606
2022-02-07 00:00:00,1.0,0.0,4607
2022-02-07 04:00:00,1.0,0.0,4608
2022-02-07 08:00:00,1.0,0.0,4609
2022-02-07 12:00:00,1.0,0.0,4610
2022-02-07 16:00:00,1.0,0.0,4611
2022-02-07 20:00:00,1.0,0.0,4612
2022-02-08 00:00:00,1.0,0.0,4613
2022-02-08 04:00:00,1.0,0.0,4614
2022-02-08 08:00:00,1.0,0.0,4615
2022-02-08 12:00:00,1.0,0.0,4616
2022-02-08 16:00:00,1.0,0.0,4617
2022-02-08 20:00:00,1.0,0.0,4618
2022-02-09 00:00:00,1.0,0.0,4619
2022-02-09 04:00:00,1.0,0.0,4620
2022-02-09 08:00:00,1.0,0.0,4621
2022-02-09 12:00:00,1.0,0.0,4622
2022-02-09 16:00:00,1.0,0.0,4623
2022-02-09 20:00:00,1.0,0.0,4624
2022-02-10 00:00:00,1.0,0.0,4625
2022-02-10 04:00:00,1.0,0.0,4626
2022-02-10 08:00:00,1.0,0.0,4627
2022-02-10 12:00:00,1.0,0.0,4628
2022-02-10 16:00:00,1.0,0.0,4629
2022-02-10 20:00:00,1.0,0.0,4630
2022-02-11 00:00:00,1.0,0.0,4631
2022-02-11 04:00:00,1.0,0.0,4632
2022-02-11 08:00:00,1.0,0.0,4633
2022-02-11 12:00:00,1.0,0.0,4634
2022-02-11 16:00:00,1.0,0.0,4635
2022-02-11 20:00:00,1.0,0.0,4636
2022-02-12 00:00:00,1.0,0.0,4637
2022-02-12 04:00:00,1.0,0.0,4638
2022-02-12 08:00:00,1.0,0.0,4639
2022-02-12 12:00:00,1.0,0.0,4640
2022-02-12 16:00:00,1.0,0.0,4641
2022-02-12 20:00:00,1.0,0.0,4642
2022-02-13 00:00:00,1.0,0.0,4643
2022-02-13 04:00:00,1.0,0.0,4644
2022-02-13 08:00:00,1.0,0.0,4645
2022-02-13 12:00:00,1.0,0.0,4646
2022-02-13 16:00:00,1.0,0.0,4647
2022-02-13 20:00:00,1.0,0.0,4648
2022-02-14 00:00:00,1.0,0.0,4649
2022-02-14 04:00:00,1.0,0.0,4650
2022-02-14 08:00:00,1.0,0.0,4651
2022-02-14 12:00:00,1.0,0.0,4652
2022-02-14 16:00:00,1.0,0.0,4653
2022-02-14 20:00:00,1.0,0.0,4654
2022-02-15 00:00:00,1.0,0.0,4655
2022-02-15 04:00:00,1.0,0.0,4656
2022-02-15 08:00:00,1.0,0.0,4657
2022-02-15 12:00:00,1.0,0.0,4658
2022-02-15 16:00:00,1.0,0.0,4659
2022-02-15 20:00:00,1.0,0.0,4660
2022-02-16 00:00:00,1.0,0.0,4661
2022-02-16 04:00:00,1.0,0.0,4662
2022-02-16 08:00:00,1.0,0.0,4663
2022-02-16 12:00:00,1.0,0.0,4664
2022-02-16 16:00:00,1.0,0.0,4665
2022-02-16 20:00:00,1.0,0.0,4666
2022-02-17 00:00:00,1.0,0.0,4667
2022-02-17 04:00:00,1.0,0.0,4668
2022-02-17 08:00:00,1.0,0.0,4669
2022-02-17 12:00:00,1.0,0.0,4670
2022-02-17 16:00:00,1.0,0.0,4671
2022-02-17 20:00:00,1.0,0.0,4672
2022-02-18 00:00:00,1.0,0.0,4673
2022-02-18 04:00:00,1.0,0.0,4674
2022-02-18 08:00:00,1.0,0.0,4675
2022-02-18 12:00:00,1.0,0.0,4676
2022-02-18 16:00:00,1.0,0.0,4677
2022-02-18 20:00:00,1.0,0.0,4678
2022-02-19 00:00:00,1.0,0.0,4679
2022-02-19 04:00:00,1.0,0.0,4680
2022-02-19 08:00:00,1.0,0.0,4681
2022-02-19 12:00:00,1.0,0.0,4682
2022-02-19 16:00:00,1.0,0.0,4683
2022-02-19 20:00:00,1.0,0.0,4684
2022-02-20 00:00:00,1.0,0.0,4685
2022-02-20 04:00:00,1.0,0.0,4686
2022-02-20 08:00:00,1.0,0.0,4687
2022-02-20 12:00:00,1.0,0.0,4688
2022-02-20 16:00:00,1.0,0.0,4689
2022-02-20 20:00:00,1.0,0.0,4690
2022-02-21 00:00:00,1.0,0.0,4691
2022-02-21 04:00:00,1.0,0.0,4692
2022-02-21 08:00:00,1.0,0.0,4693
2022-02-21 12:00:00,1.0,0.0,4694
2022-02-21 16:00:00,1.0,0.0,4695
2022-02-21 20:00:00,1.0,0.0,4696
2022-02-22 00:00:00,1.0,0.0,4697
2022-02-22 04:00:00,1.0,0.0,4698
2022-02-22 08:00:00,1.0,0.0,4699
2022-02-22 12:00:00,1.0,0.0,4700
2022-02-22 16:00:00,1.0,0.0,4701
2022-02-22 20:00:00,1.0,0.0,4702
2022-02-23 00:00:00,1.0,0.0,4703
2022-02-23 04:00:00,1.0,0.0,4704
2022-02-23 08:00:00,1.0,0.0,4705
2022-02-23 12:00:00,1.0,0.0,4706
2022-02-23 16:00:00,1.0,0.0,4707
2022-02-23 20:00:00,1.0,0.0,4708
2022-02-24 00:00:00,1.0,0.0,4709
2022-02-24 04:00:00,1.0,0.0,4710
2022-02-24 08:00:00,1.0,0.0,4711
2022-02-24 12:00:00,1.0,0.0,4712
2022-02-24 16:00:00,1.0,0.0,4713
2022-02-24 20:00:00,1.0,0.0,4714
2022-02-25 00:00:00,1.0,0.0,4715
2022-02-25 04:00:00,1.0,0.0,4716
2022-02-25 08:00:00,1.0,0.0,4717
2022-02-25 12:00:00,1.0,0.0,4718
2022-02-25 16:00:00,1.0,0.0,4719
2022-02-25 20:00:00,1.0,0.0,4720
2022-02-26 00:00:00,1.0,0.0,4721
2022-02-26 04:00:00,1.0,0.0,4722
2022-02-26 08:00:00,1.0,0.0,4723
2022-02-26 12:00:00,1.0,0.0,4724
2022-02-26 16:00:00,1.0,0.0,4725
2022-02-26 20:00:00,1.0,0.0,4726
2022-02-27 00:00:00,1.0,0.0,4727
2022-02-27 04:00:00,1.0,0.0,4728
2022-02-27 08:00:00,1.0,0.0,4729
2022-02-27 12:00:00,1.0,0.0,4730
2022-02-27 16:00:00,1.0,0.0,4731
2022-02-27 20:00:00,1.0,0.0,4732
2022-02-28 00:00:00,1.0,0.0,4733
2022-02-28 04:00:00,1.0,0.0,4734
2022-02-28 08:00:00,1.0,0.0,4735
2022-02-28 12:00:00,1.0,0.0,4736
2022-02-28 16:00:00,1.0,0.0,4737
2022-02-28 20:00:00,1.0,0.0,4738
2022-03-01 00:00:00,1.0,0.0,4739
2022-03-01 04:00:00,1.0,0.0,4740
2022-03-01 08:00:00,1.0,0.0,4741
2022-03-01 12:00:00,1.0,0.0,4742
2022-03-01 16:00:00,1.0,0.0,4743
2022-03-01 20:00:00,1.0,0.0,4744
2022-03-02 00:00:00,1.0,0.0,4745
2022-03-02 04:00:00,1.0,0.0,4746
2022-03-02 08:00:00,1.0,0.0,4747
2022-03-02 12:00:00,1.0,0.0,4748
2022-03-02 16:00:00,1.0,0.0,4749
2022-03-02 20:00:00,1.0,0.0,4750
2022-03-03 00:00:00,1.0,0.0,4751
2022-03-03 04:00:00,1.0,0.0,4752
2022-03-03 08:00:00,1.0,0.0,4753
2022-03-03 12:00:00,1.0,0.0,4754
2022-03-03 16:00:00,1.0,0.0,4755
2022-03-03 20:00:00,1.0,0.0,4756
2022-03-04 00:00:00,1.0,0.0,4757
2022-03-04 04:00:00,1.0,0.0,4758
2022-03-04 08:00:00,1.0,0.0,4759
2022-03-04 12:00:00,1.0,0.0,4760
2022-03-04 16:00:00,1.0,0.0,4761
2022-03-04 20:00:00,1.0,0.0,4762
2022-03-05 00:00:00,1.0,0.0,4763
2022-03-05 04:00:00,1.0,0.0,4764
2022-03-05 08:00:00,1.0,0.0,4765
2022-03-05 12:00:00,1.0,0.0,4766
2022-03-05 16:00:00,1.0,0.0,4767
2022-03-05 20:00:00,1.0,0.0,4768
2022-03-06 00:00:00,1.0,0.0,4769
2022-03-06 04:00:00,1.0,0.0,4770
2022-03-06 08:00:00,1.0,0.0,4771
2022-03-06 12:00:00,1.0,0.0,4772
2022-03-06 16:00:00,1.0,0.0,4773
2022-03-06 20:00:00,1.0,0.0,4774
2022-03-07 00:00:00,1.0,0.0,4775
2022-03-07 04:00:00,1.0,0.0,4776
2022-03-07 08:00:00,1.0,0.0,4777
2022-03-07 12:00:00,1.0,0.0,4778
2022-03-07 16:00:00,1.0,0.0,4779
2022-03-07 20:00:00,1.0,0.0,4780
2022-03-08 00:00:00,1.0,0.0,4781
2022-03-08 04:00:00,1.0,0.0,4782
2022-03-08 08:00:00,1.0,0.0,4783
2022-03-08 12:00:00,1.0,0.0,4784
2022-03-08 16:00:00,1.0,0.0,4785
2022-03-08 20:00:00,1.0,0.0,4786
2022-03-09 00:00:00,1.0,0.0,4787
2022-03-09 04:00:00,1.0,0.0,4788
2022-03-09 08:00:00,1.0,0.0,4789
2022-03-09 12:00:00,1.0,0.0,4790
2022-03-09 16:00:00,1.0,0.0,4791
2022-03-09 20:00:00,1.0,0.0,4792
2022-03-10 00:00:00,1.0,0.0,4793
2022-03-10 04:00:00,1.0,0.0,4794
2022-03-10 08:00:00,1.0,0.0,4795
2022-03-10 12:00:00,1.0,0.0,4796
